Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Ulrik Yttergård Jenssen,"CB, LB, CB",Eliteserien (Norway),2023,2026,27,67,68,212040,"186cm / 6'1""",82kg / 181lbs,Left,68,CB,1,"Jan 8, 2023",N/A,€1M,€6K,€1.3M,300,60,52,66,68,54,301,60,60,47,69,65,273,54,52,48,66,53,333,65,73,69,78,48,278,63,64,53,54,44,66,197,66,67,64,52,11,12,8,14,7,1734,369,3,2,N/A,N/A,1,Normal (185+),No,53,54,62,61,66,73
Adam Andersson,"RB, LB, RB",Eliteserien (Norway),2021,2024,27,67,68,227601,"176cm / 5'9""",68kg / 150lbs,Right,67,RB,1,"Jan 11, 2021",N/A,€1.1M,€6K,€1.5M,262,58,38,48,64,54,295,62,61,48,58,66,364,74,76,77,63,74,304,54,63,80,61,46,295,67,62,58,58,50,64,186,60,64,62,64,14,14,7,15,14,1770,373,4,2,N/A,N/A,1,Lean (170-185),No,75,45,60,65,61,67
Adrian Nilsen Pereira,"LB, LWB",Eliteserien (Norway),2021,2025,24,67,72,241726,"186cm / 6'1""",75kg / 165lbs,Left,68,LWB,5,"Aug 26, 2021",N/A,€1.4M,€5K,€1.9M,282,66,56,48,60,52,311,66,64,58,58,65,373,81,81,72,60,79,343,72,68,81,63,59,287,67,61,59,55,45,63,179,57,61,61,45,8,10,9,6,12,1820,395,3,3,N/A,N/A,1,Lean (185+),No,81,59,60,67,59,69
Ole Christian Sæter,"ST, ST",Eliteserien (Norway),2021,2026,28,67,67,260567,"193cm / 6'4""",80kg / 176lbs,Left,67,ST,0,"Jan 8, 2021",N/A,€1M,€7K,€1.3M,302,44,68,67,59,64,268,62,50,48,43,65,323,71,68,61,63,60,369,72,81,72,80,64,291,74,25,69,58,65,66,74,24,26,24,51,11,5,10,13,12,1678,358,5,2,N/A,N/A,1,Normal (185+),No,69,68,52,63,29,77
Gjermund Åsen,"CM, CM",Eliteserien (Norway),2021,2025,33,67,67,197954,"182cm / 6'0""",71kg / 157lbs,Left,67,CM,0,"Nov 30, 2021",N/A,€625K,€5K,€781K,329,71,64,61,68,65,341,69,68,67,67,70,314,56,54,71,65,68,345,72,66,79,66,62,326,68,56,66,72,64,70,139,54,45,40,54,7,12,15,7,13,1848,379,3,3,N/A,N/A,1,Lean (170-185),No,55,65,69,69,51,70
Mads Hedenstad,"GK, GK",Eliteserien (Norway),2018,2025,23,67,74,240489,"186cm / 6'1""",76kg / 168lbs,Right,67,GK,7,"May 20, 2018",N/A,€1.7M,€2K,€2.5M,103,20,23,12,34,14,115,17,18,18,34,28,236,47,45,46,60,38,220,49,62,33,62,14,122,24,14,12,54,18,40,46,16,15,15,333,68,66,65,66,68,1175,379,2,1,N/A,N/A,1,Normal (185+),No,68,66,65,68,46,66
Lars-Jørgen Salvesen,"ST, ST",Eliteserien (Norway),2023,2026,28,67+1,67+1,222168,"186cm / 6'1""",82kg / 181lbs,Left,67,ST,0,"Mar 7, 2023",N/A,€1M,€5K,€1.3M,305,48,66,78+5,58,55,274,59,60,50,44,61,320,70+1,66+3,56,65,63,388,72,90+6,83,82+2,61,281,69,34,67,55,56,60,97,42,30,25,59,12,14,8,16,9,1724,365,3,2,N/A,N/A,1,Normal (185+),No,68,65,53,60,39,80
Hampus Finndell,"CM, CM",Eliteserien (Norway),2024,2028,24,67-1,73-2,242062,"177cm / 5'10""",74kg / 163lbs,Right,69,CM,6,"Jul 17, 2024",N/A,€1.6M,€3K,€2.3M,324,58,65-1,72,67-2,62,301,62-2,58,47,69-2,65-2,355,71,66,74,70,74,349,64,79+1,78,66,62,322,78,64,67,63,50,60,192,63,65,64,53,5,15,14,13,6,1896,396,3,2,N/A,N/A,1,Stocky (170-185),No,68,63,63,65,65,72
Sondre Flem Bjørshol,"RB, CB, RB",Eliteserien (Norway),2018,2025,30,67,67,246390,"184cm / 6'0""",72kg / 159lbs,Right,67,RB,0,"Aug 15, 2018",N/A,€875K,€4K,€1.1M,260,63,50,56,61,30,264,59,58,29,56,62,346,77,76,65,61,67,288,43,76,77-3,72,20,274,64,62,61,54,33,60,185,60,63,62,54,15,12,5,15,7,1671,369,2,2,N/A,N/A,1,Lean (170-185),No,76,41,58,61,61,72
Sondre Langås,"CB, CB",Eliteserien (Norway),2023,2027,23,67+1,77+1,277305,"190cm / 6'3""",84kg / 185lbs,Right,69,CB,10,"Aug 1, 2023",N/A,€2.1M,€3K,€3M,242,56,32+2,64,60+3,30,260,58+1,53,33,58+2,58,354,80+2,83,69,63,59+3,342,50,86+3,80,83+6,43,239,67,62,33,40,37,64,194,64,65,65+2,47,13,9,5,6,14,1678,376,3,2,N/A,N/A,1,Normal (185+),No,82,38,53,60,64,79
Martin Bjørnbak,"CB, CB",Eliteserien (Norway),2019,2025,32,67,67,207622,"193cm / 6'4""",90kg / 198lbs,Right,67,CB,0,"Jan 17, 2019",N/A,€650K,€5K,€813K,250,55,33,68,62,32,296,50,65,66,62,53,205,35,37,33,65,35,358,73,72,68,90,55,259,70,66,28,41,54,64,191,66,65,60,50,11,13,8,8,10,1609,334,3,2,N/A,N/A,1,Stocky (185+),No,36,46,57,50,65,80
Markus Kaasa,"CM, CAM",Eliteserien (Norway),2022,2025,26,67,68,236471,"175cm / 5'9""",70kg / 154lbs,Right,69,CAM,1,"Jan 17, 2022",N/A,€1.2M,€5K,€1.6M,297,58,64,52,67,56,316,68,64,52,63,69,373,73,69,83,65,83,326,59,66,81,62,58,305,50,59,69,69,58,64,171,60,57,54,50,11,10,6,11,12,1838,389,3,3,N/A,N/A,1,Lean (170-185),No,71,61,64,70,58,65
Ruben Yttergård Jenssen,"CDM, CM, CDM",Eliteserien (Norway),2020,2025,36,67,67,177279,"173cm / 5'8""",71kg / 157lbs,Left,67,CDM,0,"Jan 19, 2020",N/A,€200K,€3K,€250K,300,68,54,45,67,66,315,62,58,64,66,65,326,55,53,71,68,79,344,70,60,81,73,60,305,70,65,62,63,45,67,183,62,63,58,58,9,10,16,15,8,1831,379,2,3,N/A,N/A,1,Normal (170-185),No,54,59,66,65,61,74
Adam Sørensen,"LB, LM",Eliteserien (Norway),2023,2027,23,67,75,242712,"173cm / 5'8""",65kg / 143lbs,Left,69,LM,8,"Jan 12, 2023",N/A,€2.2M,€5K,€3.3M,268,63,44,44,65,52,301,67,61,46,60,67,409,90,91,81,62,85,288,54,60,83,50,41,264,56,56,62,60,30,62,173,58,58,57,55,14,11,9,9,12,1758,384,2,3,N/A,N/A,1,Lean (170-185),No,91,46,62,69,56,60
Fredrik Sjøvold,"RB, RW, RWB",Eliteserien (Norway),2022,2028,20,67,75,268375,"168cm / 5'6""",62kg / 137lbs,Right,68,RWB,8,"Jan 8, 2022",N/A,€2.1M,€4K,€3.2M,277,66,50,52,65,44,295,65,58,45,62,65,375,73,71,79,64,88,299,56,60,78,53,52,290,58,64,64,64,40,62,186,61,63,62,57,6,14,12,11,14,1779,376,4,2,N/A,N/A,1,Normal (170-),No,72,52,63,67,61,61
Nino Žugelj,"RW, LM",Eliteserien (Norway),2022,2025,24,67,72-1,271090,"188cm / 6'2""",80kg / 176lbs,Left,69,LM,5,"Aug 1, 2022",N/A,€1.5M,€5K,€2.1M,284,62,61,50,63,48,309,67,62,51,61,68,374,80,81,79,62,72,317,60,69,70,63,55,271,58,35,64,64,50,66,90,32,30,28,45,12,8,8,11,6,1690,367,3,3,N/A,N/A,1,Normal (185+),No,81,59,62,68,33,64
Per Kristian Bråtveit,"GK, GK",Eliteserien (Norway),2024,2025,28,67,70,211021,"188cm / 6'2""",72kg / 159lbs,Right,67,GK,3,"Feb 7, 2024",N/A,€950K,€2K,€1.3M,93,15,15,15,31,17,90,15,13,18,29,15,261,48,48,39,69,57,229,51,63,38,62,15,120,19,23,20,43,15,50,38,8,17,13,332,66,64,68,66,68,1163,380,3,1,N/A,N/A,1,Lean (185+),No,66,64,68,68,48,66
Haitam Aleesami,"CB, LB, CB",Eliteserien (Norway),2024,2026,32,67,67,210695,"183cm / 6'0""",81kg / 179lbs,Left,67,CB,0,"Jan 31, 2024",N/A,€650K,€3K,€813K,288,62,54,68,64,40,306,58,62,62,64,60,317,65,68,58,67,59,344,61,75,75,75,58,312,68,64,60,62,58,65,195,64,66,65,55,12,15,11,10,7,1817,384,3,2,N/A,N/A,1,Normal (170-185),No,67,56,63,59,65,74
Emil Ceïde,"LW, RW, CAM",Eliteserien (Norway),,"Jun 30, 2025 On loan",22,66,75,245537,"175cm / 5'9""",71kg / 157lbs,Right,67,CAM,9,"Jul 1, 2022","Jun 30, 2025",€1.9M,€2K,€0,267,61,59,37,59,51,291,74,58,40,46,73,363,79,71,80,56,77,255,56,47,56,41,55,225,34,27,62,64,38,60,100,32,35,33,45,6,7,10,9,13,1546,338,2,4,N/A,N/A,1,Lean (170-185),No,75,56,57,73,33,44
Edvard Sandvik Tagseth,"LB, CM, LM",Eliteserien (Norway),2019,2024,23,66,72,252858,"171cm / 5'7""",67kg / 148lbs,Left,68,LM,6,"Aug 13, 2019",N/A,€1.3M,€5K,€1.9M,271,60,48,48,66,49,298,67,58,46,62,65,385,78,78,82,61,86,314,59,63,80,57,55,305,68,62,64,62,49,64,179,58,60,61,45,9,7,14,9,6,1797,385,3,3,N/A,N/A,1,Lean (170-185),No,78,53,62,68,59,65
Sverre Halseth Nypan,"CAM, CM, ST, CAM",Eliteserien (Norway),2022,2026,17,66,86,268737,"183cm / 6'0""",70kg / 154lbs,Right,68,CAM,20,"Apr 11, 2022",N/A,€2.3M,€3K,€5.2M,272,51,56,48,67,50,302,68,56,48,62,68,366,74,69,80,57,86,267,56,49,71,39,52,279,50,48,66,67,48,66,148,47,48,53,63,15,13,15,14,6,1697,355,4,4,N/A,N/A,1,Lean (170-185),No,71,55,62,69,48,50
Marius Lundemo,"CM, CDM, CM",Eliteserien (Norway),2024,2024,30,66,66,221631,"189cm / 6'2""",80kg / 176lbs,Right,66,CM,0,"Mar 8, 2024",N/A,€825K,€5K,€1M,289,56,57,54,68,54,329,66,63,66,66,68,277,50,54,63,62,48,334,65,63,72,75,59,295,55,63,65,66,46,61,165,57,58,50,43,6,7,9,10,11,1732,369,3,3,N/A,N/A,1,Normal (185+),No,52,59,65,65,58,70
Eric Bugale Kitolano,"RW, CM, LW, RW",Eliteserien (Norway),2024,2026,26,66,66,230736,"175cm / 5'9""",70kg / 154lbs,Right,66,RW,0,"Feb 27, 2024",N/A,€925K,€5K,€1.2M,293,56,64,45,65,63,287,66,52,46,57,66,391,81,84,87,56,83,321,62,64,77,58,60,299,62,48,66,63,60,62,154,50,52,52,45,8,8,5,12,12,1790,388,4,3,N/A,N/A,1,Lean (170-185),No,83,63,60,68,50,64
Espen Bjørnsen Garnås,"CB, CB",Eliteserien (Norway),2020,2026,29,66,67,261388,"190cm / 6'3""",84kg / 185lbs,Right,67,CB,1,"Sep 8, 2020",N/A,€800K,€4K,€1.1M,227,38,29,67,61,32,219,42,35,34,54,54,222,37,36,36,62,51,304,47,72,70,88,27,238,69,65,32,36,36,55,193,66,65,62,47,14,9,12,6,6,1450,308,2,2,N/A,N/A,1,Normal (185+),No,36,33,48,47,65,79
Viljar Helland Vevatne,"CB, LB, RB, CB",Eliteserien (Norway),2018,2025,29,66,67,214650,"183cm / 6'0""",73kg / 161lbs,Right,67,CB,1,"Jan 12, 2018",N/A,€800K,€4K,€1.1M,289,60+1,60,66,64,39,281,59,58,42,61,61,339,74+6,68+5,63,63,71,379,73,82+4,81,80+1,63,292,67,66,63,45+5,51,68,189,62,64,63+1,43,8,9,10,7,9,1812,394,5,2,N/A,N/A,1,Lean (170-185),No,71,62,58,61,64,78
Henrik Heggheim,"CB, RB, CB",Eliteserien (Norway),2024,2028,23,66,73,257072,"189cm / 6'2""",77kg / 170lbs,Right,68,CB,7,"Aug 30, 2024",N/A,€1.6M,€3K,€2.3M,247,37+2,50+10,66,64,30+3,252,57,39,31,61,64,332,75,75+2,57,62,63,337,60+10,81,77+3,76,43,274,64,62,55+15,52+2,41,62,194,64,66,64,44,8,9,11,10,6,1680,375,3,2,N/A,N/A,1,Normal (185+),No,75,49,53,60,64,74
Aaron Olanare,"ST, ST",Eliteserien (Norway),2024,2024,30,66,66,211457,"189cm / 6'2""",82kg / 181lbs,Left,66,ST,0,"Mar 27, 2024",N/A,€850K,€6K,€1.1M,323,56,68,69,68,62,285,69,64,49,43,60,280,51,56,57,54,62,363,76,75,63,82,67,270,60,18,66,58,68,65,66,19,21,26,57,10,13,7,12,15,1644,344,3,2,N/A,N/A,1,Stocky (185+),No,54,69,59,64,25,73
Eirik Haugan,"CB, CB",Eliteserien (Norway),2022,2026,26,66,68,223253,"180cm / 5'11""",73kg / 161lbs,Right,68,CB,2,"Feb 7, 2022",N/A,€925K,€5K,€1.2M,226,31,39,63,62,31,233,52,30,34,55,62,303,54,50,64,66,69,301,49,72,69,77,34,258,67,63,36,40,52,61,198,66,67,65,56,13,12,7,9,15,1575,335,2,2,N/A,N/A,1,Stocky (170-185),No,52,40,47,58,65,73
Albert Posiadała,"GK, GK",Eliteserien (Norway),2024,2027,21,66,80,269971,"192cm / 6'4""",78kg / 172lbs,Right,66,GK,14,"Feb 1, 2024",N/A,€1.8M,€2K,€3.4M,86,14,13,14,36,9,78,12,13,13,26,14,186,32,31,35,58,30,205,48,57,28,61,11,114,27,14,8,46,19,38,42,11,14,17,330,67,66,64,67,66,1041,362,2,1,N/A,N/A,1,Lean (185+),No,67,66,64,66,32,67
Jakob Haugaard,"GK, GK",Eliteserien (Norway),2022,2026,32,66,66,207633,"199cm / 6'6""",87kg / 192lbs,Left,66,GK,0,"Oct 4, 2022",N/A,€425K,€2K,€531K,112,15,13,18,52,14,140,23,18,15,53,31,245,40,39,66,65,35,234,53,63,35,70,13,148,32,23,13,60,20,35,51,25,13,13,330,65,66,71,64,64,1260,370,2,1,N/A,N/A,1,Normal (185+),No,65,66,71,64,40,64
Christophe Psyché,"CB, CB",Eliteserien (Norway),2021,2024,35,66,66,224391,"186cm / 6'1""",85kg / 187lbs,Right,66,CB,0,"Aug 2, 2021",N/A,€230K,€3K,€288K,237,38,34,67,60,38,250,42,36,55,62,55,236,38,35,47,65,51,322,60,72,67,89,34,258,71,63,38,38,48,57,186,64,62,60,55,14,13,10,7,11,1544,317,3,2,N/A,N/A,1,Stocky (185+),No,36,40,50,49,63,79
Runar Espejord,"ST, ST",Eliteserien (Norway),2022,2024,28,66,66,220074,"189cm / 6'2""",86kg / 190lbs,Right,66,ST,0,"Jan 12, 2022",N/A,€875K,€6K,€1.1M,301,42,66,65,65,63,253,58,53,35,41,66,310,67,63,65,67,48,360,66,80,70,84,60,243,52,20,70,45,56,62,75,45,15,15,56,6,15,15,12,8,1598,345,4,2,N/A,N/A,1,Normal (185+),No,65,64,51,61,30,74
Sondre Sørli,"RW, LM",Eliteserien (Norway),2021,2027,28,66,66,236750,"178cm / 5'10""",67kg / 148lbs,Left,67,LM,0,"Mar 17, 2021",N/A,€850K,€6K,€1.1M,283,62,61,45,63,52,303,64,60,53,62,64,393,89,90,80,60,74,309,63,63,77,51,55,280,54,54,63,63,46,66,163,54,55,54,37,10,8,6,8,5,1768,389,2,3,N/A,N/A,1,Lean (170-185),No,90,59,62,66,53,59
Kasper Høgh,"ST, ST",Eliteserien (Norway),2024,2026,23,66+1,72,243203,"186cm / 6'1""",77kg / 170lbs,Right,68,ST,6,"Jan 31, 2024",N/A,€1.4M,€5K,€2.1M,291,42,66+1,65+4,56,62+2,258,60,48+3,40,47,63+1,363,76,77,75,63+1,72,344,68,82+1,62,77,55,271,66,30,66+1,53,56,60,72,24,24,24,58,11,8,11,14,14,1657,354,3,2,N/A,N/A,1,Normal (185+),No,77,64,50,63,29,71
Isak Dybvik Määttä,"LB, LW, LM",Eliteserien (Norway),2024,2028,22,66+1,73,256397,"189cm / 6'2""",76kg / 168lbs,Left,68,LM,7,"Jul 17, 2024",N/A,€1.6M,€4K,€2.4M,280,63+1,56+1,54,62+1,45,299,64,62+2,50,58+2,65+1,375,81,81,76,63,74,315,55,70,79,60,51,286,58,59,64,62+1,43,63+1,172,58,59,55,51,5,13,8,11,14,1778,385,2,3,N/A,N/A,1,Normal (185+),No,81,54,61,66,58,65
Ruben Kristiansen,"LB, CB, LB",Eliteserien (Norway),2015,2024,36,66,66,207502,"183cm / 6'0""",74kg / 163lbs,Left,66,LB,0,"Aug 10, 2015",N/A,€190K,€3K,€238K,257,59,44,51,64,39,276,59,49,46,59,63,349,74,71,72,65,67,302,52,67,71,65,47,292,64,63,59,52,54,64,193,66,65,62,59,15,7,15,10,12,1728,368,3,2,N/A,N/A,1,Lean (170-185),No,72,47,58,62,63,66
Fredrik P. Knudsen,"CB, CB",Eliteserien (Norway),2021,2027,27,66,68,238263,"190cm / 6'3""",83kg / 183lbs,Right,68,CB,2,"Aug 12, 2021",N/A,€900K,€4K,€1.2M,215,34,25,63,59,34,205,38,30,28,54,55,226,39,42,38,61,46,305,51,71,72,86,25,225,72,64,26,28,35,59,193,63,66,64,50,13,11,12,8,6,1419,305,3,2,N/A,N/A,1,Normal (185+),No,41,31,44,46,64,79
Japhet Sery Larsen,"CB, CB",Eliteserien (Norway),2023,2026,24,66,75,248855,"185cm / 6'1""",78kg / 172lbs,Right,68,CB,9,"Jan 25, 2023",N/A,€1.8M,€3K,€2.6M,258,54,38,65,66,35,263,57,46,38,58,64,369,75,80,74,65,75,320,52,81,74,76,37,265,65,64,48,45,43,62,192,64,65,63,37,7,8,5,8,9,1704,375,4,2,N/A,N/A,1,Lean (185+),No,78,41,56,62,64,74
Lars Vilsvik,"RB, RB",Eliteserien (Norway),2010,2025,35,66,66,197391,"183cm / 6'0""",73kg / 161lbs,Right,66,RB,0,"Jan 1, 2010",N/A,€275K,€3K,€344K,298,68,52,58,62,58,313,62,66,62,58,65,334,65,61,67,67,74,341,67,70,77,71,56,307,62,63,63,64,55,65,187,63,63,61,56,13,10,10,15,8,1836,380,4,3,N/A,N/A,1,Lean (170-185),No,63,57,63,64,62,71
Espen Ruud,"RB, CM",Eliteserien (Norway),2014,2024,40,66,66,148696,"182cm / 6'0""",76kg / 168lbs,Right,68,CM,0,"Dec 15, 2014",N/A,€0,€3K,€0,321,73,59,61,70,58,351,62,80,74,68,67,293,48,44,67,70,64,362,79,67,76,73,67,330,72,64,63,69,62,68,191,65,64,62,62,12,13,12,10,15,1910,384,3,2,N/A,N/A,1,Normal (170-185),No,46,65,71,65,64,73
Etzaz Hussain,"CDM, CM, CDM",Eliteserien (Norway),2024,2025,31,66,66,190979,"176cm / 5'9""",69kg / 152lbs,Left,66,CDM,0,"Feb 27, 2024",N/A,€600K,€4K,€750K,287,58,59,38,70,62,327,68,65,61,66,67,299,51,49,65,65,69,303,64,47,71,59,62,311,66,62,62,60,61,66,185,62,60,63,55,10,16,15,8,6,1767,364,3,4,N/A,N/A,1,Lean (170-185),No,50,61,64,67,59,63
Tobias Svendsen,"LM, CM, RM",Eliteserien (Norway),2023,2026,24,66,69,231241,"172cm / 5'8""",66kg / 146lbs,Right,67,RM,3,"Aug 25, 2023",N/A,€1.2M,€4K,€1.6M,269,58,55,39,62,55,291,66,55,46,59,65,385,82,79,80,60,84,309,56,65,70,70,48,299,72,56,62,61,48,65,162,56,54,52,41,9,6,11,7,8,1756,384,4,3,N/A,N/A,1,Stocky (170-185),No,80,54,59,68,53,70
Sondre Solholm Johansen,"CB, CB",Eliteserien (Norway),2023,2025,28,66,66,234639,"192cm / 6'4""",86kg / 190lbs,Right,66,CB,0,"Jan 31, 2023",N/A,€725K,€4K,€906K,204,34,30,65,53,22,212,48,25,30,50,59,252,54,43,37,62,56,297,45,75,67,83,27,238,67,62,44,32,33,54,196,65,65,66,53,13,8,6,15,11,1452,315,2,2,N/A,N/A,1,Stocky (185+),No,48,33,42,52,65,75
Julius Eskesen,"CAM, CM, LM, CAM",Eliteserien (Norway),2022,2025,25,66,70,239175,"175cm / 5'9""",68kg / 150lbs,Right,68,CAM,4,"Mar 31, 2022",N/A,€1.2M,€3K,€1.6M,259,64,58,32,63,42,311,67,59,55,63,67,366,74,62,82,66,82,300,60,53,75,56,56,298,54,62,68,69,45,59,186,63,65,58,44,14,6,8,6,10,1764,377,3,3,N/A,N/A,1,Lean (170-185),No,67,57,64,69,60,60
Mohamed Ofkir,"LW, RW, ST, LW",Eliteserien (Norway),2023,2026,27,66,66,228454,"176cm / 5'9""",71kg / 157lbs,Right,66,LW,0,"Jan 25, 2023",N/A,€900K,€4K,€1.1M,256,57,62,33,58,46,295,66,62,53,48,66,386,85,84,81,62,74,318,66,59,73,56,64,244,54,22,62,60,46,61,93,35,28,30,55,15,12,14,7,7,1647,360,4,3,N/A,N/A,1,Normal (170-185),No,84,62,57,67,30,60
Morten Bjørlo,"CM, CM",Eliteserien (Norway),2024,2025,28,66,66,266731,"176cm / 5'9""",70kg / 154lbs,Right,66,CM,0,"Feb 6, 2024",N/A,€850K,€4K,€1.1M,298,64,63,55,66,50,325,62,67,66,64,66,332,64,55,69,65,79,321,62,62,75,59,63,319,68,64,67,66,54,63,188,61,64,63,43,10,6,6,10,11,1826,378,3,2,N/A,N/A,1,Lean (170-185),No,59,62,65,65,62,65
Alioune Ndour,"RM, ST, RM",Eliteserien (Norway),2022,2026,26,66,66,261085,"183cm / 6'0""",79kg / 174lbs,Right,66,RM,0,"Sep 6, 2022",N/A,€925K,€3K,€1.2M,294,53,68,57,57,59,281,67,54,44,52,64,361,83,84,73,63,58,345,73,76,68,68,60,267,57,25,64,59,62,58,78,26,25,27,44,11,10,12,5,6,1670,366,4,3,N/A,N/A,1,Normal (170-185),No,84,66,55,66,29,66
Robin Rasch,"CDM, CM, CDM",Eliteserien (Norway),2016,2024,30,66,66,279713,"183cm / 6'0""",76kg / 168lbs,Right,66,CDM,0,"Feb 26, 2016",N/A,€725K,€3K,€906K,295,65,58,54,66,52,318,59,64,64,66,65,258,45,47,48,68,50,326,65,57,76,67,61,317,65,65,60,64,63,64,183,61,62,60,53,8,15,15,8,7,1750,360,3,2,N/A,N/A,1,Normal (170-185),No,46,60,65,60,61,68
Tomáš Nemčík,"CB, CB",Eliteserien (Norway),2024,2028,23,65,74,70693,"190cm / 6'3""",80kg / 176lbs,Left,67,CB,9,"Apr 26, 2024",N/A,€1.5M,€5K,€2.2M,232,42,38,62,60,30,239,52,40,32,55,60,289,60,60,52,65,52,305,52,74,65,78,36,228,63,63,30,38,34,56,190,64,64,62,61,12,15,14,13,7,1544,338,3,2,N/A,N/A,1,Normal (185+),No,60,39,49,55,63,72
Santeri Väänänen,"CDM, CM, RWB",Eliteserien (Norway),2023,2026,22,65,73,246757,"177cm / 5'10""",72kg / 159lbs,Right,67,RWB,8,"Jan 8, 2023",N/A,€1.5M,€5K,€2.2M,264,57,42,50,65,50,296,62,58,49,62,65,365,75,73,78,62,77,305,58,64,73,59,51,296,75,65,56,57,43,60,188,62,62,64,47,5,12,14,6,10,1761,375,3,2,N/A,N/A,1,Lean (170-185),No,74,48,60,65,62,66
Sander Tangvik,"GK, GK",Eliteserien (Norway),2020,2027,21,65,76,257568,"193cm / 6'4""",80kg / 176lbs,Right,65,GK,11,"Jul 16, 2020",N/A,€1.4M,€2K,€2M,83,16,12,12,30,13,108,17,15,16,35,25,263,56,58,49,54,46,201,47,61,26,55,12,125,23,15,14,55,18,41,45,15,15,15,323,65,64,63,65,66,1148,380,2,1,N/A,N/A,1,Lean (185+),No,65,64,63,66,57,65
Noah Jean Holm,"ST, ST",Eliteserien (Norway),2021,2025,23,65,73,258710,"186cm / 6'1""",87kg / 192lbs,Right,67,ST,8,"Aug 1, 2021",N/A,€1.6M,€5K,€2.3M,287,48,64,61,58,56,269,63,48,45,47,66,342,71,69,68,55,79,370,74,83,65,87,61,269,66,28,63,50,62,59,66,22,22,22,52,9,6,15,15,7,1655,356,3,3,N/A,N/A,1,Normal (185+),No,70,65,52,65,27,77
Erling Knudtzon,"RB, RB",Eliteserien (Norway),2024,2024,35,65,65,182160,"178cm / 5'10""",70kg / 154lbs,Right,65,RB,0,"Jan 31, 2024",N/A,€220K,€3K,€275K,289,62,56,54,60,57,274,61,47,56,49,61,376,82,84,72,60,78,335,64,73,76,66,56,294,63,55,60,60,56,55,174,58,59,57,55,10,10,15,9,11,1797,387,2,3,N/A,N/A,1,Normal (170-185),No,83,58,58,63,57,68
Kevin Martin Krygård,"CDM, CB, CM, CDM",Eliteserien (Norway),2024,2027,24,65,73,234365,"184cm / 6'0""",70kg / 154lbs,Right,66,CDM,8,"Jul 17, 2024",N/A,€1.5M,€3K,€2.2M,284,58,54,62,62,48,297,61,58,56,59,63,329,62,61,72,63,71,347,58,74,82,76,57,306,64,64,62,62,54,62,186,64,63,59,43,8,10,6,8,11,1792,378,2,3,N/A,N/A,1,Normal (170-185),No,61,56,60,63,63,75
Kristoffer Tønnessen,"LB, CB, LB",Eliteserien (Norway),2023,2025,26,65,66,254809,"184cm / 6'0""",76kg / 168lbs,Left,65,LB,1,"Jan 8, 2023",N/A,€775K,€4K,€1M,259,62,42,56,63,36,279,56,56,48,61,58,336,74,71,65,61,65,315,50,71,74,68,52,267,55,61,54,58,39,57,183,60,63,60,56,6,10,14,13,13,1695,364,2,2,N/A,N/A,1,Normal (170-185),No,72,46,60,58,61,67
Sean McDermott,"GK, GK",Eliteserien (Norway),2024,2024,31,65,65,202810,"185cm / 6'1""",83kg / 183lbs,Right,65,GK,0,"May 31, 2024",N/A,€375K,€3K,€469K,83,17,11,15,28,12,105,13,16,19,38,19,234,39,42,48,62,43,201,46,57,30,58,10,127,36,15,12,43,21,43,41,14,14,13,321,66,64,61,64,66,1112,361,2,1,N/A,N/A,1,Normal (185+),No,66,64,61,66,40,64
Halldor Stenevik,"RW, LB, RB, RM",Eliteserien (Norway),2024,2027,24,65,71,236634,"185cm / 6'1""",72kg / 159lbs,Right,67,RM,6,"Jan 31, 2024",N/A,€1.1M,€5K,€1.6M,283,65,58,49,63,48,284,64,58,41,57,64,362,78,76,76,60,72,314,54,67,79,64,50,291,65,50,64,63,49,60,148,47,51,50,40,6,12,8,5,9,1722,375,3,4,N/A,N/A,1,Lean (185+),No,77,55,61,65,49,68
Isak Helstad Amundsen,"CB, CB",Eliteserien (Norway),2024,2027,24,65,72,256384,"190cm / 6'3""",82kg / 181lbs,Right,67,CB,7,"Feb 26, 2024",N/A,€1.3M,€4K,€1.9M,227,41,31,66,59,30,246,59,39,32,55,61,308,65,69,54,60,60,317,45,77,73,79,43,222,52,62,36,37,35,52,196,65,67,64,42,9,5,9,10,9,1558,348,2,2,N/A,N/A,1,Stocky (185+),No,67,37,48,59,65,72
