Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Atakan Karazor,"CDM, CM, CDM",Bundesliga (Germany),2019,2028,27,76,76,239096,"191cm / 6'3""",76kg / 168lbs,Right,76,CDM,0,"Jul 1, 2019",N/A,€7M,€26K,€11.9M,257,39,35,78,78,27,281,66,42,31,68,74,270,41,54,61,71,43,300,47,71,84,69,29,292,75,78,34,67,38,73,229,78,76,75,44,12,10,6,11,5,1673,364,3,2,N/A,N/A,1,Lean (185+),Yes,48,36,62,67,77,74
Michael Zetterer,"GK, GK",Bundesliga (Germany),2015,2027,28,76,77,227370,"187cm / 6'2""",79kg / 174lbs,Right,76,GK,1,"Jan 27, 2015",N/A,€6M,€18K,€11.3M,118,17,16,19,50,16,138,17,14,14,64,29,231,39,44,32,76,40,249,61,66,38,70,14,129,29,21,13,51,15,43,52,24,16,12,377,76,71,81,73,76,1294,418,5,1,N/A,N/A,1,Stocky (185+),Yes,76,71,81,76,41,73
Romano Schmid,"CAM, CM, ST, CAM",Bundesliga (Germany),2019,2026,24,76+1,79,239701,"168cm / 5'6""",73kg / 161lbs,Right,78,CAM,3,"Jan 3, 2019",N/A,€10M,€24K,€18.8M,297,69,57,39,77,55,347,83,70,49+3,65,80+1,403,78,76,87,77,85,336,76+1,56,81,51,72+4,310,45,64,75+2,74+1,52,72,150,57,54+4,39,38,7,9,7,9,6,1881,406,3,3,N/A,N/A,1,Normal (170-),Yes,77,64,71,82,54,58
Manuel Riemann,"GK, GK",Bundesliga (Germany),2015,2025,35,76,76,199339,"186cm / 6'1""",83kg / 183lbs,Right,76,GK,0,"Jul 1, 2015",N/A,€825K,€10K,€1.5M,116,17,12,15,59,13,169,30,15,14,65,45,286,57,45,49,71,64,255,60,69,43,65,18,184,38,30,13,69,34,67,63,30,14,19,383,75,71,80,76,81,1456,435,5,1,N/A,N/A,2,Normal (185+),Yes,75,71,80,81,52,76
Jae Sung Lee,"CAM, CM, CAM",Bundesliga (Germany),2021,2026,31,76,76,221671,"181cm / 5'11""",74kg / 163lbs,Left,76,CAM,0,"Jul 8, 2021",N/A,€6M,€28K,€10.8M,361,68,71,74,76,72,356,80,71,54,70,81,382,74,64,85,77,82,347,71,70,85,48,73,329,62,65,77,75,50,78,164,53,59,52,50,14,7,15,6,8,1989,413,3,3,N/A,N/A,2,Lean (170-185),Yes,69,71,72,81,59,61
Andreas Hanche-Olsen,"CB, CB",Bundesliga (Germany),2023,2026,27,76,78,228518,"185cm / 6'1""",82kg / 181lbs,Right,78,CB,2,"Jan 13, 2023",N/A,€8M,€26K,€15M,269,58,35,77,68,31,254,62,42,29,61,60,346,68,70,67,74,67,318,51,86,68,81,32,294,87,76,48,45,38,76,226,76,78,72,56,10,13,15,6,12,1763,382,3,2,N/A,N/A,1,Normal (185+),Yes,69,38,57,63,76,79
Yannick Gerhardt,"CM, LM, CDM, CM",Bundesliga (Germany),2016,2025,30,76,76,212245,"184cm / 6'0""",81kg / 179lbs,Left,76,CM,0,"Jul 1, 2016",N/A,€7M,€42K,€11.9M,329,69,69,57,77,57,355,75,69,55,76,80,351,66,72,67,78,68,378,78,72,80,76,72,353,75,73,77,76,52,72,210,75,70,65,50,13,13,7,11,6,2026,435,3,3,N/A,N/A,2,Normal (170-185),Yes,69,70,74,75,70,77
Salih Özcan,"CDM, CM, CB",Bundesliga (Germany),,"Jun 30, 2025 On loan",26,76,77,235407,"182cm / 6'0""",79kg / 174lbs,Right,77,CB,1,"Jul 1, 2022","Jun 30, 2025",€8M,€37K,€0,319,62,59,73,74,51,330,73,59,53,72,73,375,76,66,77,72,84,359,65,86,76,79,53,351,83,80,64,67,57,70,225,74,77,74,49,13,7,9,9,11,2008,427,3,2,N/A,N/A,2,Stocky (170-185),Yes,71,59,68,74,76,79
Mohamed Amoura,"ST, RM, ST",Bundesliga (Germany),,"Jun 30, 2025 On loan",24,76+1,81+1,264697,"170cm / 5'7""",61kg / 134lbs,Right,78,ST,5,"Aug 18, 2023","Jun 30, 2025",€11.5M,€22K,€0,350,61,81+1,63,70+5,75+2,336,78+4,68,50,64,76+2,447,94,91-1,92,77+1,93,344,79,76+1,71,44+3,74,304,66,34,78+1,60,66,75,146,45,48,53,45,9,7,11,9,9,1972,416,3,3,N/A,N/A,1,Normal (170-),No,92,78,64,79,46,57
Mahmoud Dahoud,"CM, CDM, CM",Bundesliga (Germany),2024,2026,28,76,76,218339,"178cm / 5'10""",68kg / 150lbs,Right,76,CM,0,"Aug 30, 2024",N/A,€7.5M,€36K,€12.8M,317,67,60,44,80,66,367,80,77,53,76,81,373,75,55,85,74,84,350,80,60,77,59,74,348,75,75,66,77,55,74,192,72,61,59,53,14,7,9,12,11,2000,418,4,4,N/A,N/A,2,Lean (170-185),Yes,64,67,75,80,65,67
Rasmus Kristensen,"RB, CB, RB",Bundesliga (Germany),,"Jun 30, 2025 On loan",26,76,77,233301,"187cm / 6'2""",70kg / 154lbs,Right,76,RB,1,"Jul 1, 2022","Jun 30, 2025",€8M,€49K,€0,334,74,60,73,68,59,328,72,64,56,64,72,337,63,74,61,75,64,378,75,78,84,74,67,342,74,73,71,66,58,73,225,73,78,74,44,10,9,9,6,10,1988,424,4,3,N/A,N/A,1,Normal (185+),No,69,65,67,71,75,77
Junior Dina Ebimbe,"RM, CM, RB, RM",Bundesliga (Germany),2023,2027,23,76,81,248573,"184cm / 6'0""",80kg / 176lbs,Right,77,RM,5,"Jul 1, 2023",N/A,€11.5M,€30K,€20.4M,321,67,66,59,78,51,332,75,59,49,72,77,398,84,86,77,76,75,368,71,81,82,77,57,344,77,75,64,71,57,71,204,71,72,61,48,6,11,14,12,5,2015,444,3,3,N/A,N/A,1,Normal (170-185),Yes,85,64,71,76,70,78
Ansgar Knauff,"RM, LM, CAM, RM",Bundesliga (Germany),2023,2028,22,76,81,257540,"180cm / 5'11""",73kg / 161lbs,Right,77,RM,5,"Jun 9, 2023",N/A,€11.5M,€30K,€20.4M,331,72,72,48,76,63,314,75,69,43,52,75,409,88,93,79,72,77,341,71,67,83,55,65,315,68,54,73,71,49,67,153,58,51,44,55,8,13,13,14,7,1918,422,3,3,N/A,N/A,2,Lean (170-185),Yes,91,69,69,75,53,65
Farès Chaïbi,"CAM, LW, ST, RM",Bundesliga (Germany),2023,2028,21,76-1,86-1,270670,"183cm / 6'0""",79kg / 174lbs,Right,79,RM,10,"Aug 30, 2023",N/A,€17M,€26K,€32.3M,346,77,74-2,65,78-1,52,376,78-1,77,68,76,77-1,368,74,75,72,76,71,362,70,77+1,80,71,64,351,68,69,75,78,61,71-2,204,67,69,68,58,10,13,12,12,11,2065,439,3,4,N/A,N/A,1,Normal (170-185),Yes,75,70,77,76,68,73
Kevin Volland,"ST, CAM, ST",Bundesliga (Germany),2023,2026,31,76,76,200610,"179cm / 5'10""",85kg / 187lbs,Left,76,ST,0,"Aug 17, 2023",N/A,€6.5M,€36K,€11.1M,380,75,75,73,76,81,383,76,79,77,73,78,363,69,70,73,74,77,402,85,82,76,80,79,350,80,45,76,77,72,75,124,36,50,38,43,8,7,9,7,12,2045,425,4,3,N/A,N/A,2,Stocky (170-185),Yes,70,78,76,76,46,79
Robert Skov,"LM, LB, RM, LM",Bundesliga (Germany),2024,2029,28,76,76,215449,"185cm / 6'1""",81kg / 179lbs,Left,76,LM,0,"Sep 4, 2024",N/A,€7.5M,€34K,€12.8M,357,85,72,52,75,73,395,75,87,86,72,75,373,77,73,75,75,73,378,87,70,71,68,82,356,72,65,71,70,78,71,205,69,69,67,70,15,16,15,13,11,2134,440,3,3,N/A,N/A,1,Normal (185+),Yes,75,77,77,75,66,70
Lucas Tousart,"CDM, CM, CB",Bundesliga (Germany),2023,2029,27,76,79,227234,"185cm / 6'1""",83kg / 183lbs,Right,78,CB,3,"Jul 19, 2023",N/A,€8.5M,€31K,€15.1M,296,56,47,75,75,43,298,71,39,45,73,70,321,52,75,59,70,65,378,73,79,82,82,62,323,82,76,57,60,48,68,227,75,77,75,67,11,15,16,10,15,1910,413,3,2,N/A,N/A,2,Normal (185+),Yes,65,56,65,69,76,82
Diogo Filipe Pinto Leite,"CB, CB",Bundesliga (Germany),2023,2027,25,76,80,234575,"188cm / 6'2""",83kg / 183lbs,Left,78,CB,4,"Jun 1, 2023",N/A,€9.5M,€29K,€16.9M,238,29,30,77,70,32,248,58,35,20,67,68,307,55,55,63,76,58,330,59,80,75,78,38,252,72,78,30,34,38,67,230,77,78,75,40,7,5,10,8,10,1645,359,3,2,N/A,N/A,1,Lean (185+),Yes,55,38,50,63,77,76
Josip Juranović,"RB, LB, RB",Bundesliga (Germany),2023,2027,28,76,76,257771,"173cm / 5'8""",68kg / 150lbs,Right,76,RB,0,"Jan 22, 2023",N/A,€7M,€32K,€11.9M,326,80,57,57,75,57,372,73,78,79,69,73,404,84,82,82,74,82,349,78,73,75,61,62,369,75,69,69,74,82,73,216,71,76,69,57,12,9,10,15,11,2093,435,4,3,N/A,N/A,1,Normal (170-185),Yes,83,64,75,74,71,68
Pavel Kadeřábek,"RB, RM, RB",Bundesliga (Germany),2015,2025,32,76,76,203605,"182cm / 6'0""",81kg / 179lbs,Right,76,RB,0,"Jul 1, 2015",N/A,€5M,€32K,€8.5M,315,78,34,74,72,57,320,69,57,52,68,74,348,75,61,66,78,68,341,64,84,76,76,41,339,74,70,70,71,54,73,222,72,72,78,55,10,11,14,13,7,1940,402,2,3,N/A,N/A,2,Normal (170-185),Yes,67,45,71,71,72,76
Ihlas Bebou,"ST, RM, RW, RW",Bundesliga (Germany),2019,2026,30,76,76,216258,"185cm / 6'1""",80kg / 176lbs,Right,77,RW,0,"Jul 1, 2019",N/A,€7.5M,€36K,€12.8M,358,74,76,64,74,70,322,80,66,46,53,77,400,86,85,78,77,74,370,77,80,74,69,70,285,40,31,78,69,67,73,94,26,35,33,55,10,11,12,11,11,1884,404,3,4,N/A,N/A,2,Normal (185+),Yes,85,74,68,78,34,65
Grischa Prömel,"CM, CDM, CM",Bundesliga (Germany),2022,2026,29,76,76,228595,"184cm / 6'0""",81kg / 179lbs,Right,76,CM,0,"Jul 1, 2022",N/A,€7.5M,€34K,€12.8M,356,61,73,77,77,68,329,73,55,51,75,75,339,65,63,67,77,67,398,77,83,89,76,73,354,79,76,75,73,51,76,221,74,75,72,45,8,14,7,10,6,2042,435,4,3,N/A,N/A,2,Normal (170-185),Yes,64,73,70,73,75,80
Ozan Kabak,"CB, CB",Bundesliga (Germany),2022,2026,24,76,79,239890,"186cm / 6'1""",86kg / 190lbs,Right,78,CB,3,"Jul 23, 2022",N/A,€9M,€27K,€16M,240,26,35,76,75,28,272,64,32,31,74,71,319,52,72,65,66,64,317,48,88,67,84,30,301,87,68,30,65,51,67,232,72,78,82,44,10,13,10,6,5,1725,380,3,2,N/A,N/A,2,Stocky (185+),Yes,63,37,59,66,74,81
Marius Bülter,"LM, ST, LW, LM",Bundesliga (Germany),2023,2026,31,76+1,76+1,244390,"188cm / 6'2""",85kg / 187lbs,Right,76,LM,0,"Jul 6, 2023",N/A,€6M,€34K,€10.2M,353,72+1,78+2,64,72,67,328,75+1,69,47,64,73,383,78,89,69,77+2,70,390,84+1,81,76,77,72,325,73,38,76+2,68,70,67,140,45,53,42,47,7,7,6,14,13,1966,427,3,3,N/A,N/A,1,Normal (185+),Yes,84,77,69,73,48,76
Adam Hložek,"ST, CAM, ST",Bundesliga (Germany),2024,2027,21,76,83,246618,"188cm / 6'2""",84kg / 185lbs,Right,78,ST,7,"Aug 17, 2024",N/A,€15.5M,€27K,€29.5M,368,69,77,74,75,73,358,76,68,68,68,78,372,77,74,69,76,76,394,78,88,68,83,77,309,69,23,75,76,66,76,78,23,32,23,51,11,10,9,11,10,1930,407,4,3,N/A,N/A,1,Normal (185+),Yes,75,76,72,76,31,77
Jeffrey Gouweleeuw,"CB, CB",Bundesliga (Germany),2016,2025,32,76,76,202201,"188cm / 6'2""",83kg / 183lbs,Right,76,CB,0,"Jan 9, 2016",N/A,€4.9M,€27K,€8.8M,296,60,46,73,68,49,301,60,45,54,76,66,338,65,68,65,76,64,353,72,73,55,77,76,331,77,80,61,71,42,74,233,79,79,75,56,13,7,16,13,7,1908,404,2,2,N/A,N/A,2,Normal (185+),Yes,67,58,66,64,78,71
Steve Mounié,"ST, ST",Bundesliga (Germany),2024,2027,29,76,76,224883,"190cm / 6'3""",83kg / 183lbs,Right,76,ST,0,"Jul 5, 2024",N/A,€7.5M,€30K,€13.5M,362,60,77,87,70,68,319,72,55,55,60,77,303,53,72,57,72,49,389,78,87,66,86,72,331,78,42,80,64,67,78,116,39,41,36,62,14,15,6,12,15,1882,397,3,2,N/A,N/A,2,Normal (185+),Yes,63,75,64,71,45,79
Arne Maier,"CM, RM, CDM, CM",Bundesliga (Germany),2022,2025,25,76,79,237629,"187cm / 6'2""",84kg / 185lbs,Right,78,CM,3,"May 24, 2022",N/A,€10M,€26K,€18.8M,301,71,59,49,79,43,337,75,56,53,76,77,341,66,58,68,77,72,367,75,68,81,77,66,319,61,70,73,77,38,74,213,71,72,70,49,14,10,10,8,7,1927,416,3,3,N/A,N/A,1,Normal (185+),Yes,62,62,74,75,69,74
Patrick Mainka,"CB, CB",Bundesliga (Germany),2018,2027,29,76,76-1,216199,"193cm / 6'4""",88kg / 194lbs,Right,76,CB,0,"Jul 1, 2018",N/A,€6.5M,€29K,€11.7M,248,39,33,79,64,33,234,45,36,37,58,58,282,42,65,49,73,53,335,64,71,79,84,37,275,77,79,35,44,40,74,233,79,78,76,49,11,9,9,14,6,1656,358,3,2,N/A,N/A,1,Normal (185+),No,55,40,51,53,78,81
Arthur Vermeeren,"CDM, CM, CM",Bundesliga (Germany),,"Jun 30, 2025 On loan",19,76,87,269859,"178cm / 5'10""",69kg / 152lbs,Right,78,CM,11,"Jan 26, 2024","Jun 30, 2025",€15M,€33K,€0,282,68,48,52,80,34,351,76,71,48,78,78,374,77,74,79,68,76,347,66,68,90,61,62,340,65,75,59,81,60,78,213,75,72,66,45,9,6,13,9,8,1952,422,4,3,N/A,N/A,1,Lean (170-185),No,75,55,75,77,71,69
Aleksandar Pavlović,"CDM, CM, CM",Bundesliga (Germany),2023,2029,20,75,87,275298,"188cm / 6'2""",75kg / 165lbs,Right,76,CM,12,"May 6, 2023",N/A,€13M,€32K,€24.1M,321,70,63,66,82,40,373,77,70,66,82,78,350,74,65,70,72,69,339,64,73,75,64,63,290,54,70,42,74,50,75,214,72,72,70,46,6,9,15,9,7,1933,418,4,2,N/A,N/A,1,Normal (185+),No,69,60,77,76,71,65
Alexander Meyer,"GK, GK",Bundesliga (Germany),2022,2026,33,75,75,241050,"195cm / 6'5""",88kg / 194lbs,Right,75,GK,0,"Jul 1, 2022",N/A,€1.8M,€24K,€3.1M,69,13,8,11,31,6,87,17,12,10,29,19,209,39,45,22,74,29,234,59+1,68,19,79,9,85,22,8,7,36,12,37,39,20,10,9,372,72,71,79+2,74,76,1095,413,3,1,N/A,N/A,1,Normal (185+),Yes,72,71,79,76,41,74
Giovanni Reyna,"RM, CAM, LM, CAM",Bundesliga (Germany),2019,2026,21,75,82,245541,"185cm / 6'1""",79kg / 174lbs,Right,77,CAM,7,"Dec 7, 2019",N/A,€11.5M,€27K,€21.9M,334,68,71,45,74,76,364,82,78,64,63,77,386,77,77,82,73,77,362,78,69,70,71,74,288,55,37,72,74,50,75,107,35,35,37,56,10,13,14,12,7,1897,403,2,4,N/A,N/A,2,Lean (185+),Yes,77,72,71,79,37,67
Florian Neuhaus,"CM, CAM, CM",Bundesliga (Germany),2017,2027,27,75,75,234943,"185cm / 6'1""",77kg / 170lbs,Right,75,CM,0,"Jul 1, 2017",N/A,€6M,€26K,€10.2M,334,68,71,55,77,63,366,76,76,59,77,78,361,64,69,77,74,77,357,75,66,74,67,75,336,70,67,68,75,56,73,197,66,67,64,53,6,11,10,11,15,2004,423,4,4,N/A,N/A,2,Lean (185+),Yes,67,71,74,77,65,69
Tomáš Čvančara,"ST, ST",Bundesliga (Germany),2023,2028,23,75,80,246919,"190cm / 6'3""",86kg / 190lbs,Right,77,ST,5,"Jul 14, 2023",N/A,€8.5M,€24K,€15.1M,358,67,75,76,69,71,332,73,62,60,62,75,354,74,79,68,75,58,372,72,82,68,83,67,302,73,17,79,64,69,70,60,21,20,19,58,10,15,12,8,13,1836,390,3,2,N/A,N/A,1,Lean (185+),No,77,73,66,72,25,77
Nicolas Höfler,"CDM, CM, CDM",Bundesliga (Germany),2010,2028,34,75,75,199897,"181cm / 5'11""",80kg / 176lbs,Right,75,CDM,0,"Jul 1, 2010",N/A,€1.9M,€26K,€3.2M,274,52,41,65,76,40,303,64,53,50,69,67,331,54,60,67,77,73,325,58,69,78,71,49,316,69,80,53,64,50,73,221,75,77,69,51,6,13,13,10,9,1821,383,3,2,N/A,N/A,2,Normal (170-185),Yes,57,47,65,67,75,72
Maximilian Eggestein,"CDM, CM, CDM",Bundesliga (Germany),2021,2029,27,75,76,226168,"181cm / 5'11""",82kg / 181lbs,Right,75,CDM,1,"Aug 18, 2021",N/A,€6M,€24K,€10.7M,312,67,54,65,76,50,326,69,64,48,71,74,340,63,63,68,77,69,359,76,73,78,73,59,329,70,74,59,66,60,75,218,70,76,72,61,15,10,13,15,8,1945,409,4,3,N/A,N/A,2,Normal (170-185),Yes,63,60,69,71,72,74
Merlin Röhl,"CM, CAM, CM",Bundesliga (Germany),2022,2028,21,75,83,259714,"192cm / 6'4""",79kg / 174lbs,Right,77,CM,8,"Aug 17, 2022",N/A,€12.5M,€19K,€23.8M,322,59,66,61,76,60,317,78,53,39,69,78,378,78,84,74,75,67,366,69,77,86,71,63,329,56,67,76,78,52,71,182,59,64,59,50,11,14,10,7,8,1944,427,4,3,N/A,N/A,1,Lean (185+),Yes,81,66,69,77,62,72
Josha Vagnoman,"RB, RM, RM",Bundesliga (Germany),2022,2026,23,75,79,242602,"190cm / 6'3""",90kg / 198lbs,Right,76,RM,4,"Jul 9, 2022",N/A,€7.5M,€21K,€13.3M,309,71,58,68,74,38,316,76,60,42,65,73,382,83,91,67,73,68,385,70,87,78,84,66,318,71,70,73,68,36,68,209,69,73,67,57,12,13,14,10,8,1976,440,4,3,N/A,N/A,2,Stocky (185+),Yes,87,61,69,73,70,80
Jamie Leweling,"RM, RW, ST, RM",Bundesliga (Germany),2024,2028,23,75,80,252448,"185cm / 6'1""",86kg / 190lbs,Right,76,RM,5,"May 19, 2024",N/A,€8.5M,€22K,€15.1M,338,72,69,59,72,66,309,80+3,55,43,53,78,401,85,85,78,73,80,378,76,81,77,76,68,295,61,42,75,62,55,67,126,50,46,30,50,6,11,10,14,9,1897,418,4,4,N/A,N/A,1,Normal (185+),Yes,85,70,65,78,46,74
Anthony Rouault,"CB, CB",Bundesliga (Germany),2024,2027,23,75,82,252512,"186cm / 6'1""",77kg / 170lbs,Right,77,CB,7,"Mar 2, 2024",N/A,€10.5M,€21K,€20M,252,47,25,75,77,28,270,51,44,35,73,67,324,63,64,60,75,62,292,45,78,71,74,24,274,74,74,35,48,43,72,228,76,78,74,56,6,15,13,14,8,1696,364,3,2,N/A,N/A,1,Lean (185+),Yes,64,30,61,60,76,73
Jens Stage,"CM, CDM, CM",Bundesliga (Germany),2022,2026,27,75,75-1,232711,"185cm / 6'1""",83kg / 183lbs,Right,75,CM,0,"Jul 1, 2022",N/A,€6M,€26K,€10.8M,352,66,68,77,77,64,339,71,62,56,73,77,347,68,62,67,77,73,379,72,84,79,77,67,358,77,74,76,71,60,73,215,69,76,70,44,11,12,5,10,6,2034,428,3,3,N/A,N/A,1,Normal (185+),Yes,65,68,71,73,73,78
Marco Friedl,"CB, CB",Bundesliga (Germany),2019,2026,26,75,78,237595,"187cm / 6'2""",82kg / 181lbs,Left,77,CB,3,"May 29, 2019",N/A,€6.5M,€24K,€12.2M,278,63,37,66,65,47,295,64,45,42,74,70,343,67,74,65,75,62,314,48,76,69,77,44,307,79,77,56,50,45,71,234,76,78,80,45,11,15,6,6,7,1816,392,2,2,N/A,N/A,1,Normal (185+),Yes,71,42,61,67,76,75
Derrick Köhn,"LB, LM, LM",Bundesliga (Germany),,"Jun 30, 2025 On loan",25,75,78,250941,"180cm / 5'11""",73kg / 161lbs,Left,76,LM,3,"Feb 8, 2024","Jun 30, 2025",€7M,€38K,€0,326,74,65,58,72,57,367,79,74,69,70,75,399,88,87,84,68,72,390,78,80,84,73,75,301,65,66,64,65,41,61,213,68,73,72,52,9,14,7,9,13,2048,447,3,4,N/A,N/A,1,Normal (170-185),No,87,68,71,77,69,75
Marco Grüll,"LM, LW, LM",Bundesliga (Germany),2024,2027,25,75,76,256548,"182cm / 6'0""",74kg / 163lbs,Right,75,LM,1,"Jul 1, 2024",N/A,€6.5M,€24K,€12.2M,327,67,73,56,67,64,353,76,69,73,63,72,399,91,94,77,68,69,393,75,80,93,71,74,285,46,29,68,68,74,67,101,46,28,27,46,7,9,11,10,9,1904,415,4,4,N/A,N/A,1,Normal (170-185),No,93,73,67,74,36,72
Senne Lynen,"CDM, CM, CDM",Bundesliga (Germany),2023,2028,25,75,78,261659,"185cm / 6'1""",80kg / 176lbs,Right,76,CDM,3,"Aug 8, 2023",N/A,€6.5M,€23K,€12.2M,314,68,57,64,76,49,337,66,62,65,73,71,330,56,82,55,75,62,365,72,71,80,75,67,340,73,80,65,72,50,77,211,73,73,65,50,10,10,9,8,13,1947,420,3,2,N/A,N/A,1,Normal (185+),Yes,70,62,72,67,73,76
Bernardo Fernandes,"LB, CB, LB",Bundesliga (Germany),2023,2025,29,75,75,232805,"186cm / 6'1""",76kg / 168lbs,Left,75,LB,0,"Aug 2, 2023",N/A,€4.9M,€23K,€8.8M,292,61,38,70,70,53,318,67,58,60,63,70,350,67,75,67,72,69,370,72,75,82,73,68,307,70,72,64,58,43,69,233,74,78,81,66,15,12,13,14,12,1936,406,3,3,N/A,N/A,1,Lean (185+),Yes,71,53,64,68,75,75
Dominik Kohr,"CB, CDM, CM, CB",Bundesliga (Germany),2022,2026,30,75,75,212212,"183cm / 6'0""",80kg / 176lbs,Right,75,CB,0,"May 12, 2022",N/A,€4.6M,€26K,€8.3M,285,42,58,70,70,45,303,68,51,48,64,72,367,77,82,67,74,67,384,77,83,76,77,71,333,94,76,52,64,47,76,219,73,75,71,43,6,11,9,10,7,1934,427,3,2,N/A,N/A,2,Normal (170-185),Yes,80,63,60,70,74,80
Robin Zentner,"GK, GK",Bundesliga (Germany),2017,2025,29,75,76-1,224251,"194cm / 6'4""",96kg / 212lbs,Right,75,GK,1,"May 17, 2017",N/A,€4.3M,€17K,€8.1M,93,17,14,18,29,15,83,11,14,16,26,16,281,65,65,30,76,45,249,43,81,29,83,13,117,42,18,10,22,25,46,47,17,17,13,358,76,73,57,72,80,1228,423,3,1,N/A,N/A,2,Stocky (185+),Yes,76,73,57,80,65,72
Hyeon Seok Hong,"CAM, CM, CAM",Bundesliga (Germany),2024,2028,25,75,79,244108,"177cm / 5'10""",69kg / 152lbs,Left,77,CAM,4,"Aug 29, 2024",N/A,€8M,€25K,€15M,341,73,74,41,77,76,351,75,67,65,69,75,383,77,67,84,74,81,342,70,60,85,59,68,343,69,68,73,75,58,74,205,66,71,68,52,13,9,7,13,10,2017,427,3,3,N/A,N/A,1,Lean (170-185),No,72,71,74,76,66,68
Aster Vranckx,"CM, CDM, CM",Bundesliga (Germany),2021,2026,21,75,81,252027,"183cm / 6'0""",78kg / 172lbs,Right,77,CM,6,"Jul 1, 2021",N/A,€9M,€28K,€17.1M,332,65,63,67,78,59,357,79,68,58,74,78,350,73,51,74,75,77,373,77,78,78,75,65,332,77,73,72,69,41,72,216,72,74,70,55,9,14,13,12,7,2015,424,5,3,N/A,N/A,1,Normal (170-185),Yes,61,65,72,78,72,76
Konstantinos Koulierakis,"CB, CB",Bundesliga (Germany),2024,2029,20,75,83,270077,"185cm / 6'1""",78kg / 172lbs,Left,77,CB,8,"Aug 30, 2024",N/A,€11.5M,€27K,€21.9M,244,42,24,75,69,34,289,62,52,38,70,67,328,71,73,52,73,59,363,75,84,66,78,60,281,77,74,45,41,44,66,223,75,74,74,50,8,8,13,10,11,1778,384,2,2,N/A,N/A,1,Normal (185+),No,72,44,56,63,74,75
Hugo Larsson,"CM, CDM, CM",Bundesliga (Germany),2023,2029,20,75,86,268896,"187cm / 6'2""",74kg / 163lbs,Right,77,CM,11,"Jul 1, 2023",N/A,€12.5M,€24K,€23.8M,311,44,68,56,79,64,333,74,64,43,75,77,370,72,73,77,77,71,360,71,70,84,68,67,343,74,75,69,74,51,78,184,69,64,51,48,14,7,7,12,8,1949,422,3,3,N/A,N/A,1,Lean (185+),Yes,73,67,68,75,66,73
Kevin Vogt,"CB, CB",Bundesliga (Germany),2024,2027,32,75,75,192641,"194cm / 6'4""",87kg / 192lbs,Right,75,CB,0,"Jan 11, 2024",N/A,€3.6M,€31K,€6.1M,293,63,34,74,77,45,329,66,50,62,80,71,307,58,75,53,75,46,348,76,73,67,83,49,328,69,78,55,67,59,77,224,74,76,74,48,6,13,8,7,14,1877,403,3,2,N/A,N/A,2,Normal (185+),Yes,67,48,71,66,75,76
Christopher Trimmel,"RB, RM, RB",Bundesliga (Germany),2014,2025,37,75,75,193254,"189cm / 6'2""",82kg / 181lbs,Right,75,RB,0,"Jul 1, 2014",N/A,€1.2M,€23K,€2M,347,85,61,72,72,57,357,69,77,68,72,71,316,62,74,56,71,53,376,75,81,73,82,65,347,79,75,66,67,60,70,218,75,74,69,53,16,8,6,8,15,2014,429,3,3,N/A,N/A,2,Normal (185+),No,69,65,74,68,74,79
Rani Khedira,"CDM, CM, CB",Bundesliga (Germany),2021,2025,30,75,75,211999,"189cm / 6'2""",86kg / 190lbs,Right,78,CB,0,"Jul 1, 2021",N/A,€4.7M,€31K,€8M,248,42,34,75,68,29,268,58,38,41,63,68,291,53,54,54,75,55,342,58,79,71,83,51,312,86,78,43,59,46,69,235,83,78,74,53,9,13,11,12,8,1749,375,3,2,N/A,N/A,2,Normal (185+),Yes,54,43,57,62,79,80
Marius Wolf,"RB, RM, RB",Bundesliga (Germany),2024,2027,29,75,75,224425,"188cm / 6'2""",81kg / 179lbs,Right,75,RB,0,"Aug 8, 2024",N/A,€4.9M,€26K,€8.8M,342,76,73,57,72,64,351,75,69,70,64,73,360,75,78,66,75,66,377,75,76,80,76,70,350,78,72,76,72,52,77,214,70,72,72,58,12,15,7,16,8,2052,439,4,2,N/A,N/A,2,Lean (185+),Yes,77,71,71,73,70,77
