Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Fedor Chalov,"ST, ST",Super League (Greece),2024,2027,26,74-1,76-2,235029,"181cm / 5'11""",75kg / 165lbs,Right,76,ST,2,"Aug 1, 2024",N/A,€5.5M,€28K,€12.5M,356,64,76-2,69,74,73,333,72,65,56,65,75-1,372,74-4,76+2,74-1,74-3,74,361,75,75-2,74,67,70,301,36,44,76,74-1,71,79-2,72,23,26,23,41,7,6,11,6,11,1836,388,3,3,N/A,N/A,1,Normal (170-185),No,75,74,69,74,33,63
Filip Đuričić,"CAM, LM, CAM",Super League (Greece),2023,2025,32,74,74,193881,"181cm / 5'11""",74kg / 163lbs,Right,74,CAM,0,"Jun 22, 2023",N/A,€3.3M,€22K,€7.3M,324,65,67,48,75,69,373,77,76,69,74,77,365,72,67,77,72,77,326,71,65,52,67,71,299,45,42,68,75,69,69,123,45,35,43,48,8,8,9,15,8,1858,388,4,4,N/A,N/A,1,Lean (170-185),Yes,69,69,73,76,42,59
Bart Schenkeveld,"CB, CB",Super League (Greece),2019,2025,32,74,74,198177,"184cm / 6'0""",81kg / 179lbs,Right,74,CB,0,"Aug 30, 2019",N/A,€2.7M,€21K,€5.9M,252,54,34,70,70,24,285,62,53,33,68,69,324,65,66,61,70,62,321,55,79,71,81,35,319,75,74,59,58,53,71,223,73,76,74,59,8,11,15,16,9,1783,383,3,2,N/A,N/A,1,Normal (170-185),No,66,40,61,65,74,77
Tin Jedvaj,"CB, CB",Super League (Greece),2024,2027,28,74,75,215930,"185cm / 6'1""",83kg / 183lbs,Right,75,CB,1,"Jun 27, 2024",N/A,€4M,€21K,€9.1M,297,62,51,74,67,43,265,62,45,30,63,65,340,73,67,67,68,65,335,65,85,67,79,39,284,78,74,49,39,44,66,220,74,74,72,60,15,13,10,10,12,1801,392,3,2,N/A,N/A,1,Normal (185+),Yes,70,51,57,64,74,76
Yury Lodygin,"GK, GK",Super League (Greece),2022,2026,34,74,74,216336,"187cm / 6'2""",82kg / 181lbs,Right,74,GK,0,"Jul 1, 2022",N/A,€725K,€14K,€1.6M,84,15,16,15,25,13,90,20,16,12,25,17,237,49,40,34,63,51,238,54,69,27,71,17,146,25,23,13,63,22,27,50,15,16,19,368,75,71,72,75,75,1213,413,3,1,N/A,N/A,1,Normal (185+),No,75,71,72,75,45,75
Daniel Mancini,"RM, RW, RM",Super League (Greece),2023,2026,27,74,74,229575,"171cm / 5'7""",70kg / 154lbs,Right,74,RM,0,"Jan 26, 2023",N/A,€4.5M,€21K,€9.9M,330,72,70,55,70,63,359,77,71,69,67,75,391,81,78,82,71,79,347,72,72,73,62,68,338,72,59,73,69,65,67,178,56,63,59,57,6,13,13,12,13,2000,421,3,3,N/A,N/A,1,Normal (170-185),No,79,70,70,76,59,67
Alexander Callens,"CB, CB",Super League (Greece),2023,2026,32,73,73,211522,"186cm / 6'1""",78kg / 172lbs,Left,73,CB,0,"Sep 8, 2023",N/A,€2M,€22K,€4.2M,253,23,48,69,70,43,231,49,28,26,68,60,346,69,74,70,73,60,352,79,78,77,77,41,298,80,72,33,40,73,70,218,69,76,73,56,13,9,9,10,15,1754,382,3,2,N/A,N/A,1,Normal (185+),Yes,72,53,50,57,72,78
Cican Stanković,"GK, GK",Super League (Greece),2021,2025,31,73,73,216175,"187cm / 6'2""",86kg / 190lbs,Right,73,GK,0,"Jul 1, 2021",N/A,€1.6M,€15K,€3.4M,76,16,8,19,22,11,76,12,12,19,17,16,270,40,45,66,64,55,226,47,65,31,69,14,118,25,22,10,41,20,23,49,20,14,15,358,75,73,62,72,76,1173,400,4,1,N/A,N/A,1,Normal (185+),No,75,73,62,76,42,72
Frantzdy Pierrot,"ST, ST",Super League (Greece),2024,2027,29,73,73,244949,"194cm / 6'4""",85kg / 187lbs,Right,73,ST,0,"Sep 10, 2024",N/A,€3M,€25K,€6.3M,328,42,75,82,68,61,262,65,31,48,49,69,272,59,69,54,57,33,398,79,91,70,93,65,286,70,20,76,60,60,71,79,30,28,21,59,9,7,13,15,15,1684,371,3,2,N/A,N/A,1,Stocky (185+),No,65,72,56,63,32,83
Roman Yaremchuk,"ST, ST",Super League (Greece),2024,2028,28,73,73,240702,"193cm / 6'4""",83kg / 183lbs,Right,73,ST,0,"Jul 30, 2024",N/A,€3.1M,€27K,€6.5M,359,69,73,74,73,70,315,71,52,54,68,70,336,70,76,66,75,49,378,76,83,71,79,69,313,68,39,73,66,67,69,120,38,48,34,62,14,15,13,7,13,1883,401,3,2,N/A,N/A,1,Lean (185+),No,73,72,68,69,44,75
Tomasz Kędziora,"CB, RB, CB",Super League (Greece),2024,2026,30,73,73,210136,"183cm / 6'0""",76kg / 168lbs,Right,73,CB,0,"Jul 13, 2024",N/A,€2.5M,€24K,€5.5M,285,67,38,72,69,39,290,63,58,37,68,64,362,74,77,71,73,67,338,56,82,75,74,51,307,76,73,60,60,38,68,217,74,72,71,54,16,8,11,10,9,1853,399,3,2,N/A,N/A,1,Normal (170-185),No,76,45,65,65,73,75
Brandon Thomas Llamas,"ST, LW, RW, ST",Super League (Greece),2022,2025,29,73,73,212261,"175cm / 5'9""",71kg / 157lbs,Right,73,ST,0,"Jul 14, 2022",N/A,€3M,€27K,€6.6M,336,61,74,65,68,68,329,72,64,59,62,72,406,79,78,87,73,89,376,75,77,83,69,72,330,70,48,76,67,69,69,114,35,39,40,54,8,9,7,14,16,1945,405,3,3,N/A,N/A,1,Lean (170-185),No,78,73,65,74,42,73
Rubén Salvador Pérez del Mármol,"CDM, CM, CDM",Super League (Greece),2021,2025,35,73,73,190156,"179cm / 5'10""",76kg / 168lbs,Right,73,CDM,0,"Jul 14, 2021",N/A,€850K,€14K,€1.9M,267,52,58,56,75,26,319,61,55,57,75,71,276,49,43,54,70,60,344,77,64,65,71,67,351,72,74,72,73,60,71,213,71,73,69,56,11,8,13,9,15,1826,381,3,2,N/A,N/A,1,Normal (170-185),Yes,46,63,68,64,71,69
Tonny Vilhena,"CM, CDM, CM",Super League (Greece),2023,2027,29,73,73,203535,"175cm / 5'9""",70kg / 154lbs,Left,73,CM,0,"Jul 7, 2023",N/A,€3M,€20K,€6.6M,357,74,69,71,75,68,357,73,73,64,74,73,368,71,70,75,72,80,385,80,83,72,76,74,344,72,72,73,75,52,75,215,73,72,70,60,12,8,16,12,12,2086,437,4,3,N/A,N/A,2,Normal (170-185),No,70,72,74,74,72,75
Hörður Magnússon,"CB, CB",Super League (Greece),2022,2025,31,73,73,208522,"191cm / 6'3""",84kg / 185lbs,Left,73,CB,0,"Jul 9, 2022",N/A,€2.1M,€19K,€4.6M,290,67,45,73,72,33,329,61,71,61,76,60,307,61,71,50,70,55,351,67,79,70,77,58,263,72,73,24,55,39,67,223,75,75,73,40,10,5,5,10,10,1803,393,2,2,N/A,N/A,1,Normal (185+),No,67,50,68,60,74,74
Sverrir Ingi Ingason,"CB, CB",Super League (Greece),2024,2028,30,73,73,221422,"188cm / 6'2""",83kg / 183lbs,Right,73,CB,0,"Jul 15, 2024",N/A,€2.5M,€19K,€5.5M,262,45,48,73,66,30,268,47,48,46,59,68,287,50,54,54,71,58,344,64,76,67,78,59,308,75,74,54,55,50,73,218,75,71,72,50,13,9,10,9,9,1737,367,3,2,N/A,N/A,1,Normal (185+),No,52,53,57,57,73,75
Adam Gnezda Čerin,"CM, CDM, CM",Super League (Greece),2022,2028,24,73,77,247861,"180cm / 5'11""",77kg / 170lbs,Right,75,CM,4,"Jul 2, 2022",N/A,€4.3M,€17K,€9.8M,323,67,61,60,75,60,343,71,62,59,75,76,360,74,72,74,74,66,345,65,71,81,61,67,335,71,66,73,70,55,70,184,63,60,61,60,10,14,10,13,13,1950,411,4,2,N/A,N/A,1,Normal (170-185),No,73,63,71,73,62,69
Robert Ljubičić,"CM, CAM, LB, CM",Super League (Greece),2024,2029,24,72,77,243525,"180cm / 5'11""",69kg / 152lbs,Left,74,CM,5,"Feb 1, 2024",N/A,€3.5M,€19K,€7.6M,313,60+2,64,65,74,50+6,338,70,60+3,64-1,69,75,374,75,78,75,74,72,359,69+2,74,87,65,64,322,76,69,65,73,39,70,187,59,67,61,52,7,14,11,10,10,1945,418,3,3,N/A,N/A,1,Lean (170-185),No,77,63,69,72,64,73
Marko Stamenić,"CDM, CM, CDM",Super League (Greece),2024,2029,22,72,82,259680,"188cm / 6'2""",80kg / 176lbs,Right,73,CDM,10,"Jul 1, 2024",N/A,€5M,€19K,€11.5M,311,59,55,62,73,62,330,70,60,55,72,73,346,65,68,74,68,71,347,68,72,75,72,60,342,84,66,64,70,58,75,200,66,68,66,51,13,10,8,10,10,1927,408,4,3,N/A,N/A,1,Lean (185+),No,67,60,68,72,66,75
Tiemoué Bakayoko,"CDM, CM, CDM",Super League (Greece),2024,2025,29,72,72,219809,"189cm / 6'2""",85kg / 187lbs,Right,72,CDM,0,"Aug 30, 2024",N/A,€2M,€23K,€4.4M,275,55,42,70,72,36,296,68,51,37,68,72,272,49,52,52,69,50,343,72,74,66,81,50,324,80,70,59,70,45,74,215,70,73,72,61,11,15,11,14,10,1786,381,3,3,N/A,N/A,1,Normal (185+),Yes,51,50,65,67,71,77
Mady Camara,"CM, CDM, CB",Super League (Greece),2024,2027,27,72,72,237520,"182cm / 6'0""",80kg / 176lbs,Right,75,CB,0,"Jul 1, 2024",N/A,€2.5M,€23K,€5.5M,352,69,69,73,75,66,339,70,69,55,74,71,352,68,74,73,65,72,400,84,84,80,82,70,355,85,74,73,69,54,70,222,75,75,72,49,11,11,9,11,7,2069,440,3,4,N/A,N/A,1,Normal (170-185),No,71,72,71,70,74,82
Giannis Michailidis,"CB, CB",Super League (Greece),2019,2027,24,72,75,253136,"188cm / 6'2""",85kg / 187lbs,Left,74,CB,3,"Jul 1, 2019",N/A,€2.9M,€19K,€6.6M,285,57,35,72,69,52,308,57,63,52,69,67,326,65,67,64,71,59,347,70,76,64,70,67,302,75,71,45,58,53,64,217,72,72,73,41,9,6,6,10,10,1826,384,3,2,N/A,N/A,1,Normal (185+),No,66,51,63,62,72,70
Filip Mladenović,"LB, LB",Super League (Greece),2023,2025,32,72-1,72-1,221969,"180cm / 5'11""",64kg / 141lbs,Left,72,LB,0,"Jul 1, 2023",N/A,€1.6M,€18K,€3.5M,326,70-3,67,60,70,59,343,67,73,68,66,69,388,82-2,83-2,82,70,71,349,69,73,82-2,57,68,333,72,67,65,67,62,66,195,66,66,63,61,15,8,13,11,14,1995,420,3,3,N/A,N/A,1,Lean (170-185),No,83,67,69,69,65,67
Benjamin Verbič,"LM, LW, CF",Super League (Greece),2022,2025,30,72,72,225997,"179cm / 5'10""",72kg / 159lbs,Right,73,CF,0,"Jul 29, 2022",N/A,€2.3M,€19K,€5.1M,329,57,70,65,72,65,342,75,63,63,66,75,387,83,79,78,69,78,352,72,79,65,67,69,307,68,36,71,68,64,70,123,48,40,35,57,15,11,13,6,12,1897,403,3,4,N/A,N/A,1,Normal (170-185),No,81,70,66,75,44,67
Andraž Šporar,"ST, ST",Super League (Greece),2022,2026,30,72,72,231786,"186cm / 6'1""",82kg / 181lbs,Right,72,ST,0,"Jul 28, 2022",N/A,€2.3M,€21K,€5.1M,346,65-3,71,70,69,71-2,307,68,62-2,49,56,72,353,73,74-1,70-5,70,66,368,75,79,70,75,69,265,40,11,73-2,67,74,68,44,15,11,18,43,9,12,7,8,7,1726,366,4,3,N/A,N/A,1,Normal (185+),No,74,72,65,69,19,67
Facundo Pellistri,"RM, LM, RM",Super League (Greece),2024,2028,22,72,82,253283,"175cm / 5'9""",65kg / 143lbs,Right,73,RM,10,"Aug 21, 2024",N/A,€5.5M,€16K,€13.2M,314,70,62,56,69,57,334,75,70,62,55,72,407,83,77,84,73,90,327,68,71,74,56,58,302,67,34,71,64,66,70,105,39,38,28,43,9,12,7,8,7,1832,385,2,3,N/A,N/A,1,Normal (170-185),No,80,63,66,75,38,63
Georgios Vagiannidis,"RB, RB",Super League (Greece),2021,2025,22,72,80,255634,"181cm / 5'11""",68kg / 150lbs,Right,72,RB,8,"Sep 3, 2021",N/A,€5M,€15K,€12M,281,69,45,59,67,41,311,71,64,45,61,70,372,81,80,73,70,68,310,56,72,78,59,45,302,68,66,65,61,42,64,201,66,68,67,60,14,15,13,10,8,1837,394,3,2,N/A,N/A,1,Lean (170-185),No,80,48,64,70,66,66
Giannis Kotsiras,"RB, CDM, RB",Super League (Greece),2021,2026,31,72,72,262815,"183cm / 6'0""",77kg / 170lbs,Right,72,RB,0,"Jun 22, 2021",N/A,€1.7M,€18K,€3.7M,297,70,58,60,70,39,327,70,74,45,68,70,358,76,77,69,69,67,316,45,75,79,70,47,306,68,68,67,63,40,70,207,68,70,69,59,12,12,11,15,9,1870,406,3,2,N/A,N/A,1,Normal (170-185),No,77,52,67,70,68,72
Sotiris Tsiloulis,"RM, LM, CAM, RM",Super League (Greece),2024,2026,29,71,71,72908,"185cm / 6'1""",78kg / 172lbs,Right,71,RM,0,"Jun 21, 2024",N/A,€1.8M,€22K,€3.8M,341,70,68,69,68,66,338,75,64,65,63,71,354,72,74,71,67,70,346,69,76,69,70,62,299,58,34,72,69,66,64,107,35,35,37,43,8,6,5,15,9,1828,386,3,3,N/A,N/A,1,Normal (185+),No,73,67,68,72,38,68
Ehsan Haji Safi,"LB, CB, CM, LB",Super League (Greece),2021,2025,34,71,71,194354,"178cm / 5'10""",81kg / 179lbs,Left,71,LB,0,"Aug 2, 2021",N/A,€700K,€21K,€1.5M,320,72-2,56,67,71,54,357,69,71,73,71,73,346,67-2,69-1,69-1,68-2,73-5,367,76,75-1,68-2,75,73,334,70-1,65,65-3,70,64,72,207,70,70,67,55,10,8,12,13,12,1986,414,3,3,N/A,N/A,1,Normal (170-185),No,68,64,71,71,68,72
Moses Odubajo,"RB, RB",Super League (Greece),2024,2026,30,71,71,202113,"177cm / 5'10""",69kg / 152lbs,Right,71,RB,0,"Jul 18, 2024",N/A,€1.6M,€21K,€3.4M,289,70,55,65,68,31,295,70+3,55,40,64,66,377,80,80,75,68,74,336,60,78,71,69,58,315,69,67,62,68,49,65,203,67-1,68,68,57,14,10,6,13,14,1872,407,3,3,N/A,N/A,1,Normal (170-185),Yes,80,55,66,69,67,70
Paolo Fernándes Cantin,"RW, RM, CAM, RW",Super League (Greece),2022,2027,25,71,72,223979,"167cm / 5'6""",68kg / 150lbs,Left,71,RW,1,"Sep 15, 2022",N/A,€2.2M,€22K,€4.8M,295,61,68,38,68,60,358,80,75,70,55,78,389,81,74,85,66,83,320,70,58,67,54,71,277,58,36,58,65,60,73,102,42,34,26,59,14,15,7,15,8,1800,383,3,4,N/A,N/A,1,Normal (170-),No,77,68,65,79,36,58
Konstantinos Galanopoulos,"CDM, CM, ST",Super League (Greece),2015,2025,26,71,75,239845,"172cm / 5'8""",72kg / 159lbs,Right,72,ST,4,"Aug 21, 2015",N/A,€2.3M,€20K,€5M,332,65,69,67,71,60,327,70,65,48,71,73,362,75,73,72,67,75,362,73,76+1,74-1,68+1,71,332,75,69,70,68,50,66,209,70,70,69,40,6,12,9,6,7,1964,422,3,3,N/A,N/A,1,Normal (170-185),No,74,69,68,71,69,71
Andreas Ndoj,"CB, CDM, CB",Super League (Greece),2024,2028,21,71,76,72863,"190cm / 6'3""",84kg / 185lbs,Right,73,CB,5,"Jun 19, 2024",N/A,€2.6M,€16K,€5.7M,242,45,34,72,67,24,217,42,32,33,58,52,288,60,65,49,59,55,317,50,80,68,79,40,262,70,73,31,47,41,52,214,72,71,71,56,8,12,8,14,14,1596,350,3,2,N/A,N/A,1,Normal (185+),No,63,38,54,48,72,75
Kristoffer Velde,"LM, LW, RM",Super League (Greece),2024,2028,24,71,74,238303,"179cm / 5'10""",65kg / 143lbs,Right,72,RM,3,"Jul 29, 2024",N/A,€2.6M,€20K,€5.7M,297,64,67,52,69,45,325,73,66,51,64,71,393,78,82,86,61,86,341,74,66,77,58,66,298,58,42,68,63,67,61,121,38,47,36,45,8,5,12,9,11,1820,391,2,4,N/A,N/A,1,Lean (170-185),No,80,67,65,73,43,63
Lorenzo Pirola,"CB, CB",Super League (Greece),2024,2027,22,71,82,257368,"185cm / 6'1""",79kg / 174lbs,Left,73,CB,11,"Jul 20, 2024",N/A,€3.9M,€19K,€9M,255,42,39,73,67,34,243,52,41,32,56,62,320,62,66,60,68,64,287,57,78,43,72,37,254,67,67,33,40,47,60,220,70,76,74,55,9,13,9,12,12,1634,352,3,2,N/A,N/A,1,Normal (185+),Yes,64,42,52,58,72,64
Mbwana Ally Samatta,"ST, ST",Super League (Greece),2023,2025,31,71,71,218066,"183cm / 6'0""",75kg / 165lbs,Right,71,ST,0,"Jul 17, 2023",N/A,€1.6M,€26K,€3.5M,346,67,68,74,67,70,309,67,65,57,52,68,360,73,77,71,69,70,373,77,84,70,75,67,292,69,28,74,61,60,68,101,34,34,33,51,12,14,9,7,9,1832,386,4,3,N/A,N/A,1,Normal (170-185),No,75,70,63,68,37,73
Joan Sastre Vanrell,"RB, LB, RB",Super League (Greece),2022,2026,27,71,72,231588,"174cm / 5'9""",68kg / 150lbs,Right,71,RB,1,"Jul 1, 2022",N/A,€2M,€22K,€4.6M,273,68,40,62,67,36,295,68,62,40,55,70,353,76,77,67,64,69,302,55,73,70,62,42,279,58,67,49,44,61,62,207,66,71,70,62,10,13,15,15,9,1771,381,3,3,N/A,N/A,1,Normal (170-185),No,77,45,59,68,68,64
Alexander Jeremejeff,"ST, ST",Super League (Greece),2023,2025,30,71,71,221605,"192cm / 6'4""",82kg / 181lbs,Right,71,ST,0,"Jan 20, 2023",N/A,€1.8M,€21K,€4M,331,53,77,74,66,61,288,62,60,44,54,68,297,65,69,54,69,40,355,66,82-2,68,80-3,59,275,36,18,75,70,76,69,71,33,21,17,49,6,12,10,12,9,1666,358,3,2,N/A,N/A,1,Lean (185+),No,67,70,61,63,29,68
Gerasimos Mitoglou,"CB, CB",Super League (Greece),2021,2026,24,70,75,262822,"195cm / 6'5""",88kg / 194lbs,Right,72,CB,5,"Jun 29, 2021",N/A,€2.2M,€16K,€4.8M,230,40,30,67,65,28,210,34,37,28,61,50,315,58,67,60,67,63,305,40,77,80,83,25,246,82,64,26,37,37,60,209,69,71,69,51,8,10,10,14,9,1566,341,3,2,N/A,N/A,1,Normal (185+),No,63,31,51,46,68,82
Stavros Pilios,"LB, LWB",Super League (Greece),2023,2027,23,70,77,279064,"177cm / 5'10""",60kg / 132lbs,Left,71,LWB,7,"Jul 1, 2023",N/A,€3M,€16K,€6.9M,268,68-1,48,48,65,39-3,332,71,65,60,64,72,382,79,78,78,72,75,303,59-1,64,75,59,46-1,288,67,64,58,61,38,55,193,60,66,67,63,14,12,11,12,14,1829,389,3,2,N/A,N/A,1,Lean (170-185),No,78,49,64,71,62,65
Giulian Biancone,"CB, RB, CB",Super League (Greece),2023,2025,24,70,75,246679,"187cm / 6'2""",79kg / 174lbs,Right,72,CB,5,"Sep 18, 2023",N/A,€2.2M,€17K,€4.8M,269,70,29,68,67,35,303,66,66,44,58,69,298,59,68,54,66,51,334,62,75,60,78,59,296,70,65,62,51,48,66,211,68,72,71,50,8,14,11,8,9,1761,377,4,3,N/A,N/A,1,Normal (185+),Yes,64,45,62,65,69,72
José Carlos Gonçalves Rodrigues,"CDM, CM, CDM",Super League (Greece),2023,2025,35,70,70,168621,"182cm / 6'0""",67kg / 148lbs,Right,70,CDM,0,"Jul 1, 2023",N/A,€450K,€12K,€990K,308,62,54,58,73,61,320,62,65,56,72,65,331,65,65,65,67,69,299,66,63,55,57,58,323,70,72,63,64,54,75,215,72,72,71,48,10,10,9,13,6,1844,385,3,3,N/A,N/A,1,Lean (170-185),No,65,58,68,64,71,59
László Kleinheisler,"CAM, CM, CAM",Super League (Greece),2023,2026,30,70,70,231493,"173cm / 5'8""",70kg / 154lbs,Right,70,CAM,0,"Jan 13, 2023",N/A,€1.5M,€18K,€3.3M,298,65,66,44,71,52,344,74,72,61,67,70,373,75,71,77,70,80,366,82,65,75,71,73,330,79,59,67,67,58,74,187,64,63,60,44,7,12,7,6,12,1942,417,4,3,N/A,N/A,1,Stocky (170-185),No,73,70,68,73,60,73
Alexis Trouillet,"CM, CM",Super League (Greece),2022,2025,23,70,76-2,242753,"175cm / 5'9""",65kg / 143lbs,Left,72,CM,6,"Sep 15, 2022",N/A,€2.5M,€15K,€6M,296,62,52,60,74,48,335,73,64,51,73,74,352,66,61,76,71,78,311,62,67,68,61,53,307,61,59,61,72,54,69,182,59,63,60,46,14,10,6,7,9,1829,384,3,3,N/A,N/A,1,Lean (170-185),No,63,55,69,74,60,63
Erik Palmer-Brown,"CB, CB",Super League (Greece),2023,2027,27,69,72,219461,"187cm / 6'2""",88kg / 194lbs,Right,71,CB,3,"Aug 2, 2023",N/A,€1.6M,€15K,€3.6M,237,47,21,67,62,40,237,47,43,36,54,57,291,56,66,61,63,45,289,48,77,55,84,25,255,70,69,38,39,39,54,205,69,69,67,56,11,8,15,13,9,1570,338,2,2,N/A,N/A,1,Normal (185+),No,62,30,51,52,69,74
Dimitris Limnios,"LM, RM, LM",Super League (Greece),2024,2027,26,69,70,240271,"178cm / 5'10""",71kg / 157lbs,Right,69,LM,1,"Jan 1, 2024",N/A,€1.6M,€16K,€3.6M,322,65,65,56,67,69,322,70,60,66,55,71,371,78,71,77,66,79,328,69,68,68,55,68,267,50,26,69,67,55,63,117,43,39,35,47,15,8,7,12,5,1774,372,3,3,N/A,N/A,1,Normal (170-185),No,74,66,64,71,39,58
Alexandros Anagnostopoulos,"GK, GK",Super League (Greece),2024,2026,29,68,68,224276,"185cm / 6'1""",83kg / 183lbs,Right,68,GK,0,"Jul 3, 2024",N/A,€825K,€13K,€1.7M,70,13,7,14,30,6,91,18,12,14,25,22,190,38,40,28,62,22,190,46,56,25,55,8,86,17,11,10,33,15,27,43,15,16,12,331,67,66,61,66,71,1001,370,3,1,N/A,N/A,1,Normal (185+),No,67,66,61,71,39,66
Athanasios Androutsos,"RB, CM, RB",Super League (Greece),2015,2026,27,68,68,234987,"176cm / 5'9""",65kg / 143lbs,Right,68,RB,0,"Sep 9, 2015",N/A,€1.2M,€19K,€2.5M,318,67,67,55,68,61,332,70,70,58,66,68,358,76,67,74,63,78,322,66,68,73,58,57,302,53,58,64,68,59,67,195,65,65,65,52,10,8,11,10,13,1879,396,3,3,N/A,N/A,1,Lean (170-185),No,71,64,67,70,63,61
Konstantinos Thymianis,"CDM, CB, CB",Super League (Greece),2024,2027,23,68,74,72884,"186cm / 6'1""",74kg / 163lbs,Right,70,CB,6,"Jun 17, 2024",N/A,€1.8M,€16K,€4.3M,261,43,42,68,69,39,277,61,49,38,66,63,307,58,64,57,66,62,337,66,72,72,73,54,279,76,65,40,46,52,57,200,64,69,67,52,13,12,6,8,13,1713,366,3,2,N/A,N/A,1,Normal (185+),No,61,49,56,61,66,73
Adelino André Vieira de Freitas,"RB, LB, CAM",Super League (Greece),2020,2025,38,68,68,177553,"172cm / 5'8""",73kg / 161lbs,Right,71,CAM,0,"Oct 27, 2020",N/A,€275K,€15K,€605K,346,74,69,55,73,75,364,71,75,73,69,76,337,67,61,70,62,77,325,76,63,49,59,78,354,72,66,72,72,72,72,198,65,66,67,61,15,10,12,11,13,1985,406,4,4,N/A,N/A,1,Stocky (170-185),No,64,73,73,72,65,59
Apostolos Apostolopoulos,"LB, LWB",Super League (Greece),2020,2026,21,66,73,258841,"175cm / 5'9""",67kg / 148lbs,Left,67,LWB,7,"Aug 3, 2020",N/A,€1.6M,€13K,€3.7M,260,65,44,54,64,33,300,66,60,51,58,65,357,81,79,64,57,76,300,59,68,65,55,53,287,55,62,62,61,47,59,188,62,65,61,57,15,12,15,9,6,1749,376,3,2,N/A,N/A,1,Normal (170-185),No,80,49,62,65,62,58
Christos Mouzakitis,"CM, CDM, CAM",Super League (Greece),2024,2026,17,65,83,73884,"175cm / 5'9""",67kg / 148lbs,Left,69,CAM,18,"Jul 1, 2024",N/A,€1.8M,€10K,€4.9M,282,62,57,50,69,44,322,72,68,50,62,70,347,69,66,72,64,76,274,51,56,55,52,60,296,56,55,60,70,55,66,166,54,54,58,52,14,9,5,11,13,1739,368,3,2,N/A,N/A,1,Normal (170-185),No,67,56,66,71,54,54
Charalampos Kostoulas,"ST, ST",Super League (Greece),2024,2026,17,65,83,73885,"185cm / 6'1""",75kg / 165lbs,Right,67,ST,18,"Jul 1, 2024",N/A,€1.8M,€11K,€4.9M,288,40,65,66,65,52,250,60,45,40,45,60,353,75,80,68,60,70,327,66,76,60,70,55,278,58,29,67,54,70,62,92,35,32,25,51,10,13,14,7,7,1639,355,3,2,N/A,N/A,1,Normal (185+),No,78,63,53,61,35,65
Georgios Nikas,"CM, CDM, CB",Super League (Greece),2023,2027,24,65,70,278137,"188cm / 6'2""",81kg / 179lbs,Right,68,CB,5,"Sep 11, 2023",N/A,€1.1M,€13K,€2.5M,292,48,59,66,72,47,307,65,64,45,63,70,331,74,73,63,53,68,357,74,81,75,78,49,308,70,60,64,58,56,57,189,54,70,65,57,13,8,13,8,15,1841,397,4,2,N/A,N/A,1,Normal (185+),No,73,60,61,65,62,76
Shola Shoretire,"LW, RW, CAM, CAM",Super League (Greece),2024,2028,20,64+1,77+1,260910,"171cm / 5'7""",70kg / 154lbs,Right,65,CAM,13,"Jul 30, 2024",N/A,€1.4M,€15K,€4M,272,54,57+1,51,59+1,51,289,68+3,58,43,53,67+3,376,72,73,84,60+1,87,274,54+1,59,59,52+1,50,267,55,36,63,63,50,62,106,32,40,34,36,7,7,8,5,9,1620,347,3,3,N/A,N/A,1,Stocky (170-185),No,73,55,57,70,37,55
Antonis Tsiftsis,"GK, GK",Super League (Greece),2024,2028,24,64,70,276591,"191cm / 6'3""",80kg / 176lbs,Right,64,GK,6,"Jul 1, 2024",N/A,€750K,€9K,€1.8M,62,10,8,12,25,7,61,11,10,10,17,13,164,29,30,28,53,24,202,47,56,25,66,8,85,18,12,8,33,14,21,28,5,12,11,320,68,60,63,62,67,922,349,3,1,N/A,N/A,1,Normal (185+),No,68,60,63,67,29,62
Isidoros Koutsidis,"CB, CB",Super League (Greece),2024,2026,19,63,80,74095,"193cm / 6'4""",78kg / 172lbs,Right,65,CB,17,"Jun 1, 2024",N/A,€1.2M,€12K,€3.3M,213,30,30,60,64,29,202,35,30,27,55,55,267,55,62,44,58,48,281,50,70,61,75,25,259,61,62,43,53,40,52,184,62,62,60,57,13,9,9,13,13,1463,318,3,2,N/A,N/A,1,Normal (185+),No,59,34,50,45,62,68
