Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Felix Uduokhai,"CB, CB",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",26,75,78,232144,"193cm / 6'4""",89kg / 196lbs,Left,77,CB,3,"Jun 4, 2020","Jun 30, 2025",€6.5M,€24K,€0,239,35,33,77,70,24,244,49,34,31,65+6,65,341,68,69,66,75,63,322,62,79,63,83,35,264,67,75,35,49,38,72,229,75,78,76,49,6,10,10,9,14,1688,372,3,2,N/A,N/A,2,Lean (185+),Yes,69,39,54,59,76,75
Enis Bardhi,"CAM, CM, LM, CAM",Süper Lig (Türkiye),2022,2025,28,75-1,75-1,237239,"172cm / 5'8""",64kg / 141lbs,Right,75,CAM,0,"Aug 12, 2022",N/A,€5.5M,€45K,€10.5M,354,77,71-1,51,77,78,399,77-1,87,85,73,77,380,76-1,66,84,69-1,85,334,85,56,71,40,82,353,62,62,74-1,75,80,77,170,57,59,54,51,12,13,8,12,6,2041,414,4,4,N/A,N/A,1,Normal (170-185),Yes,71,77,77,78,58,53
Batista Mendy,"CDM, CM, CB, CB",Süper Lig (Türkiye),2023,2027,24,75+2,80+1,244114,"191cm / 6'3""",82kg / 181lbs,Right,77,CB,5,"Sep 8, 2023",N/A,€8M,€35K,€15.8M,311,58,48,72,75+1,58,321,70+3,64,42,71+1,74+2,319,64+10,70+2,65+5,72-1,48,385,74,83+2,78+4,86-1,64,326,74+5,71+1,60+7,65+4,56,75,220,72,76,72+1,45,8,12,6,6,13,1927,416,3,2,N/A,N/A,1,Lean (185+),No,67,58,67,70,73,81
Davidson Da Luz Pereira,"LW, LM, LW",Süper Lig (Türkiye),2024,2025,33,75,75,237135,"177cm / 5'10""",77kg / 170lbs,Right,75,LW,0,"Feb 7, 2024",N/A,€3.5M,€20K,€7M,339,69,73,63,70,64,362,80,77,68,63,74,399,82,82,81,74,80,381,77,77,90,65,72,328,73,32,75,75,73,79,122,37,44,41,41,9,7,8,9,8,1972,417,3,4,N/A,N/A,1,Stocky (170-185),No,82,73,70,78,41,73
Yusuf Sarı,"RM, RW, LM",Süper Lig (Türkiye),2022,2025,25,75,77,241389,"168cm / 5'6""",55kg / 121lbs,Left,76,LM,2,"Jul 8, 2022",N/A,€7M,€14K,€14.2M,311,72,68,42,70,59,362,79,76,64,68,75,424,91,80,91,70,92,346,77,66,72,59,72,274,42,30,66,69,67,67,98,34,29,35,47,11,9,6,10,11,1862,396,2,3,N/A,N/A,1,Normal (170-),No,85,70,70,79,33,59
Alexandru Maxim,"CAM, CM, LM, CAM",Süper Lig (Türkiye),2020,2025,33,75,75,211061,"177cm / 5'10""",73kg / 161lbs,Right,75,CAM,0,"Aug 11, 2020",N/A,€3.5M,€16K,€7M,339,76,73,40,78,72,387,79,81,74,76,77,374,74,64,83,70,83,338,75,58,72,58,75,323,48,43,72,75,85,76,93,27,34,32,50,14,8,9,9,10,1904,392,4,4,N/A,N/A,2,Normal (170-185),No,69,74,77,78,34,60
Kévin Manuel Rodrigues,"LB, LB",Süper Lig (Türkiye),2024,2025,30,75,75,209289,"170cm / 5'7""",68kg / 150lbs,Left,75,LB,0,"Aug 12, 2024",N/A,€4.8M,€15K,€9.6M,347,79,67,72,77,52,377,72,77,75,76,77,367,71,74,72,70,80,365,82,74,71,59,79,336,75,69,72,70,50,65,211,66,70,75,67,11,14,11,15,16,2070,428,3,3,N/A,N/A,1,Normal (170-),Yes,73,71,76,73,69,66
Josip Brekalo,"CAM, LW, RW, CAM",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",26,75,76,234711,"175cm / 5'9""",70kg / 154lbs,Right,76,CAM,1,"Jan 30, 2023","Jun 30, 2025",€6.5M,€41K,€0,334,75,70,45,76,68,388,81,80,77,70,80,391,79,72,86,71,83,330,78,60,70,50,72,277,41,30,69,73,64,77,117,35,42,40,41,9,7,5,6,14,1878,395,4,4,N/A,N/A,2,Lean (170-185),Yes,75,72,75,81,38,54
Ismail Jakobs,"LB, LM, LWB",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",24,74,79,252293,"184cm / 6'0""",75kg / 165lbs,Left,75,LWB,5,"Jul 12, 2021","Jun 30, 2025",€6M,€26K,€0,311,74,64,61,71,41,290,74,59,30,54,73,377,83,84,72,70,68,337,65,77,78,65,52,322,66,68,68,65,55,68,205,66,69,70,51,15,8,10,7,11,1893,418,3,3,N/A,N/A,1,Lean (170-185),No,84,60,65,73,67,69
Cenk Tosun,"ST, LW, ST",Süper Lig (Türkiye),2024,2026,33,74,74,192991,"183cm / 6'0""",78kg / 172lbs,Right,74,ST,0,"Jul 16, 2024",N/A,€2.7M,€43K,€5.1M,364,66,76+2,79,69,74,354,70,72,73,65,74,333,65,64-3,66,72-3,66,366,77,82,61-5,72,74,323,75,31,76,65,76,74,88,33,34,21+6,59,12,14,12,12,9,1887,384,4,3,N/A,N/A,1,Normal (170-185),Yes,64,76,67,71,36,70
Mert Müldür,"RB, LB, RB",Süper Lig (Türkiye),2023,2027,25,74,78,243526,"188cm / 6'2""",74kg / 163lbs,Right,74,RB,4,"Aug 3, 2023",N/A,€5.5M,€35K,€10.9M,311,68,46,72,71,54+8,308,73+1,63+1,37,61+1,74-2,371,78+5,75,82,68,68-3,361,64,84+2,79+1,73,61,321,71+2,69,60+10,63,58,70,218,72,71,75+3,37,6,6,12,6,7,1927,415,4,2,N/A,N/A,1,Lean (185+),No,76,54,65,74,71,75
Ernest Muçi,"CAM, LW, CAM",Süper Lig (Türkiye),2024,2027,23,74,83,261195,"180cm / 5'11""",75kg / 165lbs,Right,76,CAM,9,"Feb 9, 2024",N/A,€9.5M,€34K,€20M,307,59,68,51,74,55,340,75,60,57,72,76,379,80,78,76,67,78,352,78,69,64,62,79+3,265,33,26,73,72,61,69,73,24,26,23,57,14,10,10,9,14,1773,379,4,3,N/A,N/A,1,Lean (170-185),No,79,71,69,75,28,57
John Lundstram,"CDM, CM, CB, CDM",Süper Lig (Türkiye),2024,2027,30,74,74,200746,"181cm / 5'11""",74kg / 163lbs,Right,74,CDM,0,"Jul 1, 2024",N/A,€3.5M,€39K,€6.7M,334,66,69,60,75,64,343,68,71,54,77,73,333,61,69,64,69,70,385,80,71,83,74,77,338,80,70,66,70,52,74,208,69,71,68,43,14,6,6,9,8,1984,424,5,2,N/A,N/A,1,Normal (170-185),Yes,65,72,71,70,69,77
Stefano Denswil,"CB, LB, CB",Süper Lig (Türkiye),2022,2025,31,74,74,205756,"188cm / 6'2""",82kg / 181lbs,Left,74,CB,0,"Jun 16, 2022",N/A,€2.9M,€39K,€5.5M,292,60,46,73,70,43,343,63,69,70,71,70,294,55,59,57,67,56,357,76,70,69,78,64,326,77,74,50,64,61,75,224,74,77,73,49,11,14,6,9,9,1885,395,3,3,N/A,N/A,1,Normal (185+),No,57,56,67,65,75,75
Mislav Oršić,"LW, LM, LW",Süper Lig (Türkiye),2023,2025,31,74,74,221174,"179cm / 5'10""",69kg / 152lbs,Right,74,LW,0,"Jul 1, 2023",N/A,€3.5M,€44K,€6.7M,354,76,76,57,70,75,375,72,86,80,64,73,390,75,81,83,71,80,359,80,69,65,61,84,331,47,59,76,68,81,74,174,59,59,56,56,8,13,6,15,14,2039,421,4,3,N/A,N/A,1,Lean (170-185),No,78,79,71,74,59,60
Muhammed Cham,"CAM, RW, CAM",Süper Lig (Türkiye),2024,2028,23,74,80,253108,"180cm / 5'11""",67kg / 148lbs,Left,76,CAM,6,"Aug 29, 2024",N/A,€6.5M,€35K,€13.7M,323,67,68,53,73,62,357,76,68,66,70,77,363,80,72,82,68,61,312,66,65,58,54,69,272,31,26,73,75,67,69,60,21,21,18,46,6,9,8,8,15,1733,366,3,3,N/A,N/A,1,Lean (170-185),No,76,68,71,75,25,51
Flavien Tait,"CM, CDM, CM",Süper Lig (Türkiye),2023,2026,31,74,74,213388,"176cm / 5'9""",73kg / 161lbs,Right,74,CM,0,"Sep 6, 2023",N/A,€3.5M,€14K,€7M,335,72,70,52,76,65,368,75,76,68,73,76,363,72,64,72,77,78,361,72,68,78,69,74,345,70,69,71,74,61,76,203,69,69,65,58,12,15,14,8,9,2033,426,3,3,N/A,N/A,1,Normal (170-185),No,68,71,74,75,67,71
Krzysztof Piątek,"ST, ST",Süper Lig (Türkiye),2023,2026,29,74,74,223113,"183cm / 6'0""",77kg / 170lbs,Right,74,ST,0,"Jul 18, 2023",N/A,€4.2M,€19K,€8.4M,342,51,78,75,66,72,306,72,66,47,46,75,346,66,73,69,75,63,372,76,81,71,76,68,290,54,32,76,53,75,70,91,33,34,24,54,10,15,10,6,13,1801,380,3,3,N/A,N/A,1,Normal (170-185),Yes,70,75,56,72,36,71
Leonardo Duarte da Silva,"CB, RB, CB",Süper Lig (Türkiye),2022,2026,27,74,76,233926,"183cm / 6'0""",79kg / 174lbs,Right,76,CB,2,"Jul 8, 2022",N/A,€4.5M,€16K,€9.3M,235,42,31,65,67,30,230,55,30,27,56,62,316,60,55,64,74,63,307,54,75,72,79,27,276,83,76,39,30,48,72,230,77,76,77,53,10,13,9,8,13,1647,355,2,2,N/A,N/A,1,Normal (170-185),No,57,36,49,60,75,78
Riechedly Bazoer,"CB, CDM, CDM",Süper Lig (Türkiye),2024,2026,27,74,75,212269,"184cm / 6'0""",74kg / 163lbs,Right,75,CDM,1,"Sep 11, 2024",N/A,€4.2M,€16K,€8.5M,350,72,64,72,74,68,364,75,74,63,78,74,352,65,69,69,75,74,368,77,74,63,80,74,337,73,73,64,73,54,79,224,75,75,74,53,6,11,12,14,10,2048,430,4,3,N/A,N/A,2,Normal (170-185),Yes,67,68,73,74,74,74
Haris Hajradinović,"CM, CAM, CM",Süper Lig (Türkiye),2019,2026,30,74,74,226517,"178cm / 5'10""",74kg / 163lbs,Left,74,CM,0,"Jan 22, 2019",N/A,€4M,€14K,€8M,323,76,63,44,79,61,380,75,79,74,77,75,368,74,72,80,68,74,354,78,61,82,61,72,352,72,62,71,77,70,73,163,50,59,54,47,8,8,7,13,11,1987,416,3,3,N/A,N/A,1,Normal (170-185),No,73,68,77,75,55,68
Samuel Sáiz Alonso,"CAM, LM, RW",Süper Lig (Türkiye),2024,2026,33,74,74,198143,"174cm / 5'9""",68kg / 150lbs,Right,75,RW,0,"Jan 16, 2024",N/A,€2.6M,€20K,€5.2M,355,74,72,64,77,68,368,76,80,69,68,75,389,78,74,82,71,84,373,76,77,75,70,75,303,56,25,74,71,77,73,77,27,30,20,62,9,9,14,15,15,1927,400,3,4,N/A,N/A,1,Normal (170-185),No,76,74,74,76,31,69
Léo Dubois,"RB, LB, RB",Süper Lig (Türkiye),2024,2025,29,74,74,216643,"178cm / 5'10""",65kg / 143lbs,Right,74,RB,0,"Sep 6, 2024",N/A,€3.7M,€19K,€7.4M,328,73,51,60,76,68,350,72,75,56,75,72,345,68,68,65,75,69,352,72,75,73,77,55,330,68,76,69,71,46,76,219,74,73,72,54,13,8,8,9,16,1978,418,4,2,N/A,N/A,2,Lean (170-185),Yes,68,58,73,72,73,74
Mame Thiam,"ST, LM, ST",Süper Lig (Türkiye),2024,2026,31,74,74,217007,"185cm / 6'1""",79kg / 174lbs,Right,74,ST,0,"Aug 11, 2024",N/A,€3.6M,€22K,€7.2M,351,65,77,75,66,68,319,73,64,53,56,73,353,72,76,74,67,64,361,73,77,66,77,68,301,64,16,76,72,73,71,68,26,20,22,56,11,9,7,15,14,1809,384,3,3,N/A,N/A,1,Lean (185+),No,74,74,65,72,27,72
Günay Güvenç,"GK, GK",Süper Lig (Türkiye),2023,2026,32,73,73,211908,"187cm / 6'2""",85kg / 187lbs,Right,73,GK,0,"Aug 1, 2023",N/A,€1.5M,€23K,€2.9M,120,17,20,16,49+5,18,134,23,19,17,49+7,26,291,56+3,59+1,59,70,47,237,53,69+1,37,68,10,141,25,23,18,54,21,30,42,14,14,14,361,72,72+1,71,71+1,75,1326,418,2,1,N/A,N/A,1,Normal (185+),No,72,72,71,75,57,71
Yunus Akgün,"RM, CAM, LM, LM",Süper Lig (Türkiye),2017,2026,23,73,79,239892,"173cm / 5'8""",65kg / 143lbs,Left,74,LM,6,"Jul 4, 2017",N/A,€4.8M,€31K,€10.1M,321,67,76,52,68,58,348,78,69,64,64,73,417,91,86,87,65,88,327,72,63,72,55,65,278,52,30,65,64,67,62,78,32,24,22,37,6,9,8,7,7,1806,390,3,3,N/A,N/A,1,Normal (170-185),No,88,71,66,76,30,59
Elias Jelert Kristensen,"RB, LB, RM",Süper Lig (Türkiye),2024,2029,21,73,81,265195,"178cm / 5'10""",70kg / 154lbs,Right,74,RM,8,"Jul 25, 2024",N/A,€6.5M,€25K,€13.7M,300,68,57,46,71,58,329,72,64,52,70,71,406,84,86,87,67,82,334,61,69,87,65,52,330,76,66,70,64,54,67,208,67,71,70,48,8,10,6,11,13,1955,422,3,3,N/A,N/A,1,Lean (170-185),No,85,57,68,73,66,73
Oğuz Aydın,"RW, LW, CAM",Süper Lig (Türkiye),2024,2028,23,73,78,264001,"177cm / 5'10""",76kg / 168lbs,Right,74,CAM,5,"Jul 16, 2024",N/A,€4.6M,€33K,€9.1M,319,71,68,47,71,62,326,75,63,45,70,73,368,81,81,76,64,66,322,67,65,65,58,67,283,36,33,73,73,68,66,119,44,42,33,39,10,10,5,6,8,1776,388,4,3,N/A,N/A,1,Normal (170-185),No,81,68,70,73,40,56
Ersin Destanoğlu,"GK, GK",Süper Lig (Türkiye),2018,2026,23,73,78,245370,"195cm / 6'5""",88kg / 194lbs,Right,73,GK,5,"Jul 1, 2018",N/A,€3.7M,€17K,€7.3M,53,14,9,10,15,5,62,9,10,11,15,17,190,40,36,23,66,25,212,51,62,24,68,7,101,18,9,5,54,15,26,31,6,13,12,362,73,74,68,74,73,1011,400,2,1,N/A,N/A,1,Stocky (185+),No,73,74,68,73,38,74
Ozan Tufan,"CM, CAM, ST, CAM",Süper Lig (Türkiye),2024,2027,29,73,73,223154,"184cm / 6'0""",88kg / 194lbs,Right,74,CAM,0,"Jun 27, 2024",N/A,€3M,€38K,€5.7M,348,68,72,70,73,65,357,75,70,65,73,74,364,73+1,76,75,71-1,69,399,82,82+1,75,80+1,80+2,371,77,70,75+1,71,78,73,208,68,71,69-1,50,6,14,8,7,15,2097,444,3,3,N/A,N/A,1,Normal (170-185),No,75,76,71,74,70,78
Pedro Jorge Gonçalves Malheiro,"RB, RWB",Süper Lig (Türkiye),2024,2028,23,73,80,263810,"179cm / 5'10""",72kg / 159lbs,Right,74,RWB,7,"Jul 23, 2024",N/A,€6M,€30K,€12.6M,309,75,62,53,69,50,320,74,72,39,58,77,368,75,80,71+1,71,71,325,68,65,75,57,60,292,52+2,69,60,56,55,53,206,69,69,68,57,14,8,15,13,7,1877,406,3,3,N/A,N/A,1,Normal (170-185),No,78,62,65,73,67,61
Deniz Türüç,"RM, CM, RM",Süper Lig (Türkiye),2021,2026,31,73,73,215531,"177cm / 5'10""",75kg / 165lbs,Left,73,RM,0,"Jul 2, 2021",N/A,€2.5M,€16K,€5M,328,74,65,52,73,64,375,73,82,73,73,74,375,76,74,77,72,76,373,79,70,77,69,78,345,67,64,65,72,77,73,167,51,61,55,61,10,11,16,11,13,2024,421,3,3,N/A,N/A,1,Normal (170-185),No,75,71,73,74,57,71
Ousseynou Ba,"CB, LB, CB",Süper Lig (Türkiye),2024,2027,28,73,75,240064,"192cm / 6'4""",84kg / 185lbs,Right,75,CB,2,"Jul 15, 2024",N/A,€3.1M,€15K,€6.4M,220,34,26,72,59,29,230,44,38,30,53,65,330,68,69,64,64,65,311,45,84,72,83,27,261,79,74,29,37,42,55,219,71,75,73,60,9,13,15,12,11,1631,354,2,2,N/A,N/A,1,Normal (185+),No,69,31,46,55,73,80
Mateusz Lis,"GK, GK",Süper Lig (Türkiye),2024,2027,27,73,77,232007,"192cm / 6'4""",83kg / 183lbs,Right,73,GK,4,"Aug 22, 2024",N/A,€3.2M,€9K,€6.5M,61,10,9,12,22,8,63,13,11,11,16,12,183,27,27,37,57,35,215,51,59,26,70,9,95,19,8,6,46,16,50,30,9,10,11,365,75,73,68,75,74,1012,392,2,1,N/A,N/A,1,Normal (185+),No,75,73,68,74,27,75
Casper Højer,"LB, LB",Süper Lig (Türkiye),2023,2026,29,73,73,212045,"184cm / 6'0""",75kg / 165lbs,Left,73,LB,0,"Sep 10, 2023",N/A,€2.7M,€20K,€5.4M,322,77,62,57,73,53,372,68,80,76,76,72,359,75,74,69,71,70,383,85,75,73,74,76,339,68,70,67,75,59,71,202,66,67,69,62,14,12,14,11,11,2039,428,2,3,N/A,N/A,1,Normal (170-185),No,74,69,75,70,67,73
Amir Hadžiahmetović,"CDM, CM, CM",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",27,73,75,233053,"179cm / 5'10""",70kg / 154lbs,Right,74,CM,2,"Feb 2, 2023","Jun 30, 2025",€3.3M,€34K,€0,310,71,52,63,74,50,353,72,73,61,75,72,351,72,70,70,69,70,361,72,69,80,73,67,337,71,72,69,70,55,71,211,71,71,69,57,7,15,7,14,14,1980,419,3,2,N/A,N/A,1,Lean (170-185),No,71,60,72,72,70,74
Ivo Grbić,"GK, GK",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",28,73,73,258390,"195cm / 6'5""",93kg / 205lbs,Right,73,GK,0,"Jan 26, 2024","Jun 30, 2025",€2.2M,€27K,€0,77,14,9,11,35,8,101,15,20,13,32,21,186,34,28,30,70,24,225,55,63,27,73,7,112,27,15,9,42,19,33,38,13,13,12,362,74,70,73,72,73,1101,394,3,1,N/A,N/A,1,Normal (185+),Yes,74,70,73,73,32,72
David Okereke,"ST, RW, LW, ST",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",26,73,74,233732,"181cm / 5'11""",79kg / 174lbs,Right,74,ST,1,"Jul 29, 2022","Jun 30, 2025",€3.6M,€5K,€0,328,43,76,71,68,70,301,76,67,51,33,74,387,79,86,84,70,68,347,73,81,70,67,56,272,48,17,75,64,68,68,63,31,17,15,50,11,14,9,8,8,1748,376,4,3,N/A,N/A,1,Normal (170-185),No,83,71,56,75,26,65
Nuno Miguel da Costa Jóia,"ST, ST",Süper Lig (Türkiye),2023,2025,33,73,73,230857,"184cm / 6'0""",70kg / 154lbs,Right,73,ST,0,"Sep 13, 2023",N/A,€1.9M,€14K,€3.8M,336,60,71,77,68,60,303,72,52,52,54,73,381,80,83,76,66,76,364,76,85,69,68,66,295,49,37,73,67,69,64,52,15,17,20,54,14,15,7,12,6,1785,379,3,3,N/A,N/A,1,Lean (170-185),No,82,70,63,72,27,65
Marcos Paulo Mesquita Lopes,"RM, RW, ST, RM",Süper Lig (Türkiye),2024,2026,28,73,73,212692,"174cm / 5'9""",68kg / 150lbs,Left,73,RM,0,"Aug 16, 2024",N/A,€3.1M,€13K,€6M,312,73,71,38,74,56,370,76,76,74,69,75,371,75,70,77,67,82,332,76,57,67,57,75,274,39,29,70,71,65,72,85,30,28,27,56,11,10,12,12,11,1800,378,3,4,N/A,N/A,1,Stocky (170-185),No,72,72,73,75,30,56
Jonjo Shelvey,"CDM, CM, CM",Süper Lig (Türkiye),2024,2025,32,73,73,189165,"184cm / 6'0""",80kg / 176lbs,Right,74,CM,0,"Aug 27, 2024",N/A,€2M,€18K,€4M,344,75,60,63,80,66,371,72,69,73,81,76,264,44,32,51,74,63,356,85,65,58,71,77,359,83,65,62,78,71,78,199,62,70,67,64,14,11,15,8,16,1957,391,3,3,N/A,N/A,1,Normal (170-185),Yes,37,69,78,71,66,70
Emre Akbaba,"CAM, CM, CAM",Süper Lig (Türkiye),2024,2026,31,73,73,230685,"178cm / 5'10""",65kg / 143lbs,Left,73,CAM,0,"Jul 2, 2024",N/A,€2.5M,€19K,€5M,351,72,72,63,76,68,372,73,76,74,74,75,335,65,66,68,69,67,353,77,67,74,60,75,332,58,58,73,72,71,72,172,57,59,56,50,14,11,6,11,8,1965,407,2,3,N/A,N/A,1,Lean (170-185),No,66,73,74,73,58,63
Emre Mor,"RM, LM, CAM, RM",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",26,73,73,231240,"169cm / 5'7""",60kg / 132lbs,Left,73,RM,0,"Jul 2, 2022","Jun 30, 2025",€3.3M,€35K,€0,307,63,63,46,67,68,358,84,73,63,62,76,427,92,84,92,66,93,312,69,62,66,47,68,289,68,35,65,65,56,69,109,40,36,33,49,13,10,7,13,6,1851,394,3,4,N/A,N/A,1,Lean (170-),Yes,88,65,65,81,38,57
Salih Uçan,"CM, CDM, CAM, CM",Süper Lig (Türkiye),2021,2026,30,72,72,216814,"182cm / 6'0""",80kg / 176lbs,Right,72,CM,0,"Jul 4, 2021",N/A,€2.2M,€36K,€4.2M,341,74,66,61,74,66,370,72,77,72,75,74,328,60,54,72,68,74,356,75,68,75,68,70,346,69,68,70,75,64,78,193,67,65,61,48,12,11,6,8,11,1982,408,4,3,N/A,N/A,1,Lean (170-185),No,57,69,74,73,65,70
Jean Onana,"CM, CDM, CDM",Süper Lig (Türkiye),2023,2027,24,72,76,255934,"189cm / 6'2""",85kg / 187lbs,Right,76,CDM,4,"Jul 21, 2023",N/A,€3.3M,€30K,€6.5M,326,59,61,68,74,64,331,73,59,50,75,74,283,53,54,56,67,53,386,77,77,77,87,68,341,77,74,64,72,54,72,211,69,73,69,59,9,14,15,12,9,1937,412,3,3,N/A,N/A,1,Normal (185+),No,54,66,69,70,71,82
Semih Kılıçsoy,"LW, ST, LM, ST",Süper Lig (Türkiye),2021,2028,18,72,85,274616,"178cm / 5'10""",68kg / 150lbs,Right,75,ST,13,"Nov 25, 2021",N/A,€5.5M,€25K,€13.9M,310,59,77,62,66,46,324,76,65,49,58,76,372,77,79,75,67,74,368,80,78,69,72,69,305,72,26,73,67,67,69,84,29,29,26,36,12,6,5,8,5,1799,393,4,3,N/A,N/A,1,Stocky (170-185),No,78,74,63,75,31,72
Borna Barišić,"LB, LB",Süper Lig (Türkiye),2024,2027,31,72,72,241673,"186cm / 6'1""",80kg / 176lbs,Left,72,LB,0,"Jun 25, 2024",N/A,€1.7M,€35K,€3.2M,335,81-1,55,65,73,61,372,68,86-1,79-1,68,71,333,69,67,69,65,63,357,75,74,71,72,65,332,59,69,68,70,66,69,203,65,69,69,48,12,13,6,8,9,1980,410,2,3,N/A,N/A,1,Normal (185+),Yes,68,63,74,69,67,69
Eren Elmalı,"LB, LB",Süper Lig (Türkiye),2022,2027,23,72,77,259754,"183cm / 6'0""",76kg / 168lbs,Left,72,LB,5,"Jun 17, 2022",N/A,€3.3M,€29K,€6.5M,258,70,30,62,67,29,306,70,68,47,55,66,370,76,84,74,68,68,332,58,79,81,74,40,298,68,65,66,56,43,67,202,67,70,65,43,9,7,10,6,11,1809,394,2,2,N/A,N/A,1,Normal (170-185),No,80,40,63,69,67,75
Serdar Saatçı,"CB, CB",Süper Lig (Türkiye),2024,2028,21,72,79,264066,"190cm / 6'3""",90kg / 198lbs,Right,74,CB,7,"Sep 5, 2024",N/A,€4.4M,€25K,€9.2M,219,36,24,64,65,30,241,61,28,27,61,64,309,73,65,57,64,50,297,42,83,58,86,28,247,73,72,28,31,43,64,220,70,76,74,51,14,8,13,8,8,1584,356,2,2,N/A,N/A,1,Normal (185+),No,69,30,48,61,72,76
Sam Larsson,"LM, CAM, ST, LM",Süper Lig (Türkiye),2022,2025,31,72,72,209782,"180cm / 5'11""",70kg / 154lbs,Right,72,LM,0,"Jul 18, 2022",N/A,€1.9M,€15K,€3.7M,309,66,65,40,72,66,369,71,76,78,70,74,389,79,79,84,70,77,338,76,60,71,58,73,295,47,52,70,71,55,71,96,29,42,25,58,14,12,15,10,7,1854,389,2,4,N/A,N/A,1,Normal (170-185),No,79,69,71,73,38,59
Olivier Ntcham,"CM, CAM, RW, CM",Süper Lig (Türkiye),2023,2026,28,72,72,218745,"180cm / 5'11""",80kg / 176lbs,Right,72,CM,0,"Aug 7, 2023",N/A,€2.3M,€13K,€4.6M,328,68,68,51,75,66,365,74,73,70,72,76,349,69,65,78,58,79,370,79,70,73,76,72,349,66,64,72,75,72,76,189,66,63,60,48,8,14,14,6,6,1998,422,3,3,N/A,N/A,1,Normal (170-185),No,67,71,73,75,63,73
Serdar Gürler,"LM, RM, LM",Süper Lig (Türkiye),2022,2025,32,72,72,196318,"175cm / 5'9""",65kg / 143lbs,Right,72,LM,0,"Jan 13, 2022",N/A,€1.9M,€15K,€3.8M,310,71,65,56,69,49,342,74,75,60,62,71,396,83,81,81,69,82,339,73,71,71,59,65,260,35,35,70,68,52,71,121,40,49,32,53,9,10,6,13,15,1821,390,3,3,N/A,N/A,1,Normal (170-185),Yes,82,65,68,74,43,58
Olivier Kemen,"CM, CAM, CDM, CM",Süper Lig (Türkiye),2024,2027,27,72,72,220175,"177cm / 5'10""",76kg / 168lbs,Right,72,CM,0,"Jan 30, 2024",N/A,€2.5M,€15K,€5M,316,58,70,64,73,51,321,74,52,53,70,72,380,74,80,75,75,76,392,75,82,84,82,69,333,75,68,62,71,57,72,207,67,71,69,51,16,9,6,11,9,2000,436,3,3,N/A,N/A,1,Normal (170-185),No,77,69,67,74,68,81
Berkay Özcan,"CM, CDM, ST, CAM",Süper Lig (Türkiye),2020,2027,26,72,75,235717,"178cm / 5'10""",72kg / 159lbs,Right,74,CAM,3,"Aug 4, 2020",N/A,€3M,€15K,€6.2M,302,67,64,43,75,53,359,75,73,62,73,76,359,72,68,74,70,75,344,68,62,80,69,65,319,59,60,68,74,58,72,159,54,58,47,60,11,12,11,13,13,1902,405,3,3,N/A,N/A,1,Normal (170-185),Yes,70,64,72,75,55,69
Berat Özdemir,"CM, CDM, CM",Süper Lig (Türkiye),,"Jun 30, 2025 On loan",26,72,74,248854,"188cm / 6'2""",84kg / 185lbs,Right,74,CM,2,"Aug 9, 2022","Jun 30, 2025",€2.9M,€29K,€0,316,65,52,68,73,58,336,68,70,49,78,71,347,74,68,71,69,65,367,72,70,85,72,68,331,78,70,65,69,49,70,203,67,70,66,52,13,15,9,8,7,1952,415,4,2,N/A,N/A,1,Lean (185+),No,71,60,70,69,69,76
Miguel Crespo da Silva,"CM, CDM, CDM",Süper Lig (Türkiye),2024,2027,27,72,72,262411,"186cm / 6'1""",73kg / 161lbs,Right,73,CDM,0,"Aug 19, 2024",N/A,€2.5M,€15K,€5M,321,66,60,65,73,57,355,73,73,64,72,73,355,72,69,77,72,65,365,72,76,81,71,65,361,80,73,71,72,65,73,215,70,72,73,50,11,8,8,15,8,2022,425,3,3,N/A,N/A,1,Lean (185+),No,70,64,71,73,71,76
