Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Jacob Widell Zetterström,"GK, GK",Championship (England),2024,2027,25,71,75,247022,"197cm / 6'6""",82kg / 181lbs,Right,71,GK,4,"Aug 16, 2024",N/A,€2M,€8K,€3.9M,72,13,17,13,21,8,73,12,14,14,20,13,139,16,27,20,50,26,189,50,53,17,60,9,74,18,13,6,25,12,36,30,6,13,11,357,78,70,67,67,75,934,377,3,1,N/A,N/A,1,Lean (185+),No,78,70,67,75,20,67
Eíran Cashin,"CB, CB",Championship (England),2018,2027,22,71,77,263914,"184cm / 6'0""",86kg / 190lbs,Left,73,CB,6,"Jul 1, 2018",N/A,€2.7M,€12K,€5.5M,256,50,32,72,68,34,270,59,42,44,66,59,304,60,57,56,63,68,316,43,84,71,88,30,274,75,67,56,42,34,70,209,68,71,70,45,8,9,7,11,10,1674,359,3,2,N/A,N/A,1,Normal (170-185),No,58,35,56,60,69,81
Ryan Leonard,"RB, CDM, CB, RB",Championship (England),2019,2025,32,71,71,200689,"185cm / 6'1""",82kg / 181lbs,Right,71,RB,0,"Jan 1, 2019",N/A,€1.3M,€33K,€2.5M,314,60,56,60,70,68,307,65,55,55,68,64,355,68,73,75,70,69,382,80,76,82,78,66,317,70,68,61,65,53,65,205,67,68,70,54,10,14,9,8,13,1934,410,3,3,N/A,N/A,1,Normal (185+),No,71,64,65,66,67,77
George Saville,"CM, CDM, CM",Championship (England),2021,2025,31,71+1,71+1,204412,"182cm / 6'0""",73kg / 161lbs,Left,71,CM,0,"Jul 2, 2021",N/A,€1.5M,€34K,€2.9M,329,69,67,67,70,56,335,67,64,68,66,70,335,62,59,71,72,71,355,66,70,85,66,68,345,77,73+4,69,72,54,64,200,66,70,64,55,7,11,12,11,14,1954,406,3,3,N/A,N/A,1,Lean (170-185),No,60,66,69,69,69,73
George Honeyman,"RM, CAM, LM, RM",Championship (England),2022,2025,29,71,71,216270,"173cm / 5'8""",72kg / 159lbs,Right,71,RM,0,"Jun 28, 2022",N/A,€1.8M,€34K,€3.4M,310,70,65,48,72,55,341,68,69,66,68,70,363,66,72,73,70,82,341,66,61,89,65,60,342,74,64,67,73,64,67,202,65,70,67,60,11,15,16,10,8,1959,412,3,3,N/A,N/A,1,Normal (170-185),No,69,64,71,70,65,73
Casper De Norre,"CM, CDM, CM",Championship (England),2023,2026,27,71,71,231423,"175cm / 5'9""",75kg / 165lbs,Right,71,CM,0,"Jul 21, 2023",N/A,€2M,€33K,€3.8M,313,65,64,55,72,57,335,73,70,47,71,74,345,62,66,70,70,77,350,74,64,82,63,67,330,70,70+1,72,67,51,70,208,68,70,70,57,11,8,13,14,11,1938,408,4,3,N/A,N/A,1,Normal (170-185),No,64,66,68,73,68,69
Jobe Bellingham,"CM, CAM, ST, CM",Championship (England),2023,2028,18,71,85,270964,"191cm / 6'3""",75kg / 165lbs,Right,73,CM,14,"Jun 24, 2023",N/A,€4.3M,€17K,€10.9M,331,61,69,64,73,64,338,72,65,59,69,73,344,63,70,69,69,73,342,65,69,77,66,65,329,68,65,70,70,56,71,199,63,67,69,59,10,10,13,15,11,1942,408,3,3,N/A,N/A,1,Lean (185+),No,67,67,68,72,65,69
Mason Holgate,"CB, CB",Championship (England),,"Jun 30, 2025 On loan",27,71,72,225024,"184cm / 6'0""",75kg / 165lbs,Right,72,CB,1,"Aug 13, 2015","Jun 30, 2025",€1.9M,€36K,€0,283,65,37,70,71,40,283,60,53,35,71,64,334,65,70,67,68,64,303,55,75,59,72,42,303,80,70,52,61,40,68,214,71,71,72,58,13,12,9,8,16,1778,381,3,3,N/A,N/A,1,Lean (170-185),Yes,68,43,65,63,71,71
Karlan Grant,"LM, LW, ST, RW",Championship (England),2020,2026,26,71,71,225668,"182cm / 6'0""",70kg / 154lbs,Right,72,RW,0,"Oct 15, 2020",N/A,€2M,€33K,€3.8M,329,66,71,62,67,63,316,72,63,63,47,71,375,80,83,76,70,66,371,74,79,76,72,70,291,48,29,72,67,75,65,87,40,23,24,63,11,10,13,15,14,1832,389,3,3,N/A,N/A,1,Normal (170-185),Yes,82,71,63,71,33,69
Josh Maja,"ST, ST",Championship (England),2023,2026,25,71,73,235161,"181cm / 5'11""",76kg / 168lbs,Right,73,ST,2,"Aug 1, 2023",N/A,€2.4M,€34K,€4.7M,327,51,72,65,70,69,320,71,65,56,56,72,364,74,77,71,70,72,358,73,75,71,68,71,259,38,14,73,64,70,72,78,33,22,23,49,14,8,15,5,7,1755,372,3,3,N/A,N/A,1,Normal (170-185),No,76,72,62,71,28,63
Ashley Barnes,"ST, CAM, ST",Championship (England),2023,2025,34,71,71,186905,"185cm / 6'1""",84kg / 185lbs,Right,71,ST,0,"Jul 1, 2023",N/A,€900K,€30K,€1.7M,355,66,73,74,71,71,324,67,64,56,66,71,303,50,44,66,77,66,366,75,78,66,81,66,353,88,41,75,73,76,75,129,44,46,39,47,6,10,11,10,10,1877,383,4,3,N/A,N/A,1,Stocky (185+),Yes,47,72,69,69,47,79
Grant Hanley,"CB, CB",Championship (England),2017,2025,32,71,71,198904,"187cm / 6'2""",81kg / 179lbs,Right,71,CB,0,"Aug 30, 2017",N/A,€1.2M,€26K,€2.3M,222,29,30,71,60,32,226,43,33,35,63,52,267,51,53,44,68,51,288,40,78,65,83,22,245,80,71,29,39,26,66,214,70,72,72,49,9,9,11,12,8,1511,327,3,2,N/A,N/A,1,Normal (185+),Yes,52,30,47,49,71,78
Christian Fassnacht,"RM, RM",Championship (England),2023,2025,30,71,71,234913,"185cm / 6'1""",77kg / 170lbs,Right,71,RM,0,"Jul 23, 2023",N/A,€1.8M,€28K,€3.4M,342,68,66,72,69,67,331,73,50,68,68,72,358,76,76,73,65,68,368,68,86,72,76,66,268,43,35,66,66,58,67,89,32,32,25,56,12,13,13,12,6,1812,386,3,3,N/A,N/A,1,Lean (185+),No,76,66,67,72,36,69
Jack Robinson,"CB, CB",Championship (England),2020,2025,30,71,71,199027,"180cm / 5'11""",67kg / 148lbs,Left,71,CB,0,"Jan 21, 2020",N/A,€1.5M,€40K,€2.9M,260,58,40,66,64,32,278,55,60,40,59,64,328,66,54,70,68,70,297,43,74,71,71,38,303,81,70,52,57,43,59,217,72,73,72,57,14,14,13,10,6,1740,364,3,2,N/A,N/A,1,Normal (170-185),No,59,41,59,61,71,73
Harrison Burrows,"LB, LM, LWB",Championship (England),2024,2028,22,71,80,248050,"178cm / 5'10""",71kg / 157lbs,Left,72,LWB,9,"Jul 27, 2024",N/A,€4M,€33K,€8.4M,305,74,60,56,60,55,338,68,73,63,65,69,379,79,76,78,69,77,343,67,69,84,58,65,327,62,64,66,67,68,68,198,65,67,66,57,12,13,6,15,11,1947,407,3,3,N/A,N/A,1,Normal (170-185),No,77,63,66,70,65,66
Jesurun Rak-Sakyi,"RM, RW, CAM",Championship (England),,"Jun 30, 2025 On loan",21,71,79,264035,"178cm / 5'10""",73kg / 161lbs,Left,72,CAM,8,"Apr 12, 2021","Jun 30, 2025",€4.2M,€38K,€0,305,66,70,42,65,62,328,74,69,58,53,74,394,81,85,81,63,84,308,70,56,66,49,67,252,35,21,69,66,61,75,65,22,22,21,53,13,9,5,12,14,1705,365,4,3,N/A,N/A,1,Lean (170-185),Yes,83,69,63,75,24,51
Oliver Arblaster,"CM, CDM, CM",Championship (England),2021,2028,20,71,82,271063,"178cm / 5'10""",73kg / 161lbs,Right,73,CM,11,"May 21, 2021",N/A,€4.1M,€29K,€8.6M,299,62,62,55,72,48,340,70,67,58,73,72,346,67,64,72,70,73,337,64,68,76,69,60,323,69,69,66,71,48,69,196,63,68,65,52,8,9,14,13,8,1893,402,3,2,N/A,N/A,1,Lean (170-185),No,65,61,69,71,65,71
Giorgi Chakvetadze,"CAM, LM, LW, CAM",Championship (England),2024,2029,24,71+1,76+1,241168,"183cm / 6'0""",78kg / 172lbs,Right,73,CAM,5,"Feb 1, 2024",N/A,€2.8M,€24K,€5.5M,309,70+1,64+1,39,72,64,364,74+2,76,72+2,69+1,73,352,72,70,74,65,71,318,75,59,51,63,70+1,269,38,30,69,72+1,60,67+1,102,29,41,32,52,10,8,13,8,13,1766,371,3,4,N/A,N/A,1,Normal (170-185),No,71,67,71,73,34,55
Edo Kayembe,"CM, CAM, CDM, CM",Championship (England),2022,2026,26,71,73,242217,"183cm / 6'0""",82kg / 181lbs,Left,73,CM,2,"Jan 7, 2022",N/A,€2.3M,€26K,€4.5M,319,62,60,64,74,59,336,70,65,59,71,71,349,70,73,66,69,71,387,80,78,79,80,70,329,72,69,64,69,55,69,202,66,69,67,46,10,9,12,10,5,1968,422,3,3,N/A,N/A,1,Stocky (170-185),Yes,72,66,69,70,67,78
Nathan Redmond,"RM, LM, CAM",Championship (England),2023,2025,30,71,71,198719,"173cm / 5'8""",69kg / 152lbs,Right,72,CAM,0,"Jul 21, 2023",N/A,€1.8M,€47K,€3.4M,296,68,70,33,70,55,347,76,70,65,62,74,390,75,75,86,68,86,304,76,58,37,62,71,267,39,30,70,71,57,70,89,33,26,30,58,12,14,16,6,10,1751,370,3,4,N/A,N/A,1,Lean (170-185),Yes,75,70,68,76,30,51
Han-Noah Massengo,"CDM, CM, CDM",Championship (England),2023,2027,22,71,77,246594,"175cm / 5'9""",70kg / 154lbs,Right,72,CDM,6,"Aug 31, 2023",N/A,€2.8M,€37K,€5.9M,270,56,39,62,74,39,308,73,50,44,71,70,381,68,72,86,69,86,332,63,73,70,72,54,314,69,71,57,66,51,70,208,69,70,69,58,8,14,12,9,15,1871,398,3,3,N/A,N/A,1,Lean (170-185),No,70,48,66,74,69,71
Josh Eccles,"CDM, CM, RM, CDM",Championship (England),2018,2027,24,71,80,251555,"181cm / 5'11""",66kg / 146lbs,Right,72,CDM,9,"Jul 20, 2018",N/A,€3.9M,€27K,€8.2M,295,65,54+3,59,71,46,330,65,68,62,68,67,357,73,69,75,68+4,72,320,56,70,76+3,64,54,339,76,73,59+3,66+2,65,69,211,70,71,70,42,9,9,7,6,11,1894,401,3,2,N/A,N/A,1,Lean (170-185),No,71,55,68,67,70,70
Liam Lindsay,"CB, CB",Championship (England),2021,2025,28,71,71,215638,"193cm / 6'4""",89kg / 196lbs,Left,71,CB,0,"Jun 9, 2021",N/A,€1.6M,€26K,€3M,235,38,30,74,61,32,235,51,39,31,62,52,216,37,41,37,67,34,314,51,74,77,83,29,280,81,69,38,52,40,63,210,72,70,68,49,12,7,8,10,12,1539,328,3,2,N/A,N/A,1,Normal (185+),No,39,35,52,50,71,81
Freddie Woodman,"GK, GK",Championship (England),2022,2025,27,71,73,222514,"188cm / 6'2""",83kg / 183lbs,Right,71,GK,2,"Jun 21, 2022",N/A,€1.7M,€16K,€3.4M,106,14,16,20,40,16,106,17,15,13,38,23,251,45,50,47,70,39,197,47,56,34,46,14,137,34,26,12,45,20,54,51,10,21,20,342,72-1,69,62,68-1,71-2,1190,389,2,1,N/A,N/A,1,Lean (185+),Yes,72,69,62,71,47,68
Emil Riis,"ST, ST",Championship (England),2020,2025,26,71,74,231616,"190cm / 6'3""",83kg / 183lbs,Right,73,ST,3,"Oct 1, 2020",N/A,€2.5M,€29K,€4.9M,311,45,72,65,60,69,275,69,42,49,49,66,335,65,79,65,70,56,369,83,74,69,75,68,285,61,24,73,60,67,63,72,21,25,26,55,13,5,13,10,14,1702,366,4,3,N/A,N/A,1,Lean (185+),No,73,73,54,67,28,71
Jordan Storey,"CB, CB",Championship (England),2018,2025,26,71,73,235464,"188cm / 6'2""",75kg / 165lbs,Right,73,CB,2,"Jun 12, 2018",N/A,€2M,€25K,€4M,251,46,32,70,65,38,234,54,30,28,62,60,284,53,58,50,69,54,295,48,74,71,78,24,268,70,76,42,48,32,65,208,69,70,69,49,7,6,13,10,13,1589,346,3,2,N/A,N/A,1,Normal (185+),No,56,34,54,57,71,74
Jun Ho Bae,"LM, CAM, CAM",Championship (England),2023,2027,20,71,82,266774,"178cm / 5'10""",70kg / 154lbs,Right,72,CAM,11,"Aug 31, 2023",N/A,€4.1M,€24K,€8.6M,293,67,61,38,71,56,338,74,64,62,66,72,377,75,73,78,69,82,294,63,51,72,48,60,272,54,25,67,72,54,69,118,34,41,43,39,8,6,8,7,10,1731,369,4,3,N/A,N/A,1,Lean (170-185),No,74,61,69,74,36,55
Max Lowe,"LB, LB",Championship (England),2024,2026,27,71,72,212100,"175cm / 5'9""",74kg / 163lbs,Left,71,LB,1,"Jul 1, 2024",N/A,€2M,€10K,€4M,285,64,45,66,67,43,311,72,54,48,66,71,368,78,78,74,69,69,314,62,77,69,66,40,309,63,68,66,62,50,63,207,66,72,69,53,12,11,8,13,9,1847,398,3,3,N/A,N/A,1,Lean (170-185),Yes,78,49,64,71,69,67
Yan Valery,"RB, CB, CB",Championship (England),2024,2027,25,71,74,236316,"185cm / 6'1""",85kg / 187lbs,Right,72,CB,3,"Jun 21, 2024",N/A,€2.3M,€9K,€4.5M,278,67,42,68,67,34,293,68,55,41,63,66,332,69,60,65,71,67,348,67,73,75,70,63,302,73,70,59,59,41,69,209,69,72,68,58,12,14,7,11,14,1820,388,2,3,N/A,N/A,1,Lean (185+),Yes,64,52,63,67,70,72
Cameron Pring,"LB, CB, LB",Championship (England),2016,2026,26,71,74,234941,"185cm / 6'1""",71kg / 157lbs,Left,71,LB,3,"Jan 29, 2016",N/A,€2.3M,€25K,€4.5M,268,65,45,63,64,31,300,69,58,50,58,65,363,84,79,70,63,67,335,64,81,76,71,43,287,64,66,56,57,44,59,203,65,66,72,57,13,14,12,10,8,1813,394,2,2,N/A,N/A,1,Normal (185+),No,81,48,61,67,66,71
Rob Atkinson,"CB, CB",Championship (England),2021,2026,25,71,76,241824,"193cm / 6'4""",85kg / 187lbs,Left,73,CB,5,"Jul 3, 2021",N/A,€2.5M,€24K,€4.9M,213,28,21,73,63,28,231,60,37,19,58,57,248,52,55,36,65,40,294,29,80,75,85,25,251,71,71,33,46,30,64,213,71,72,70,51,13,11,8,6,13,1501,333,3,2,N/A,N/A,1,Stocky (185+),No,54,25,48,56,71,79
Luke McNally,"CB, CB",Championship (England),2024,2028,24,71,75,247395,"193cm / 6'4""",86kg / 190lbs,Right,73,CB,4,"Aug 30, 2024",N/A,€2.4M,€22K,€4.7M,256,36,37,72,67,44,257,64,38,31,61,63,244,53,45,40,68,38,294,39,79,72,81,23,256,71,71,24,47,43,65,212,70,72,70,53,13,10,5,10,15,1572,345,2,2,N/A,N/A,1,Normal (185+),No,49,35,53,60,71,77
Jordan Clark,"CM, CAM, CM",Championship (England),2020,2026,30,71,71,202464,"176cm / 5'9""",73kg / 161lbs,Right,71,CM,0,"Aug 5, 2020",N/A,€1.8M,€28K,€3.4M,337,70,65,70,74,58,334,71,64,56,71,72,366,69,67,86,71,73,343,62,74,74,70,63,306,56,65,70,73,42,72,188,62,65,61,51,10,16,8,7,10,1925,407,4,3,N/A,N/A,1,Normal (170-185),Yes,68,63,71,73,64,68
Amari'i Bell,"CB, LB, CB",Championship (England),2021,2025,30,71,71,207804,"180cm / 5'11""",76kg / 168lbs,Left,71,CB,0,"Jul 1, 2021",N/A,€1.5M,€26K,€2.9M,293,66,47,69,66,45,279,68,42,45,58,66,355,74,76,63,71,71,341,55,86,79,72,49,297,65,70,56,55,51,62,213,71,72,70,54,6,9,14,13,12,1832,396,3,3,N/A,N/A,1,Normal (170-185),Yes,75,50,60,67,71,73
Pelly-Ruddock Mpanzu,"CM, CDM, CM",Championship (England),2014,2025,30,71,71,207956,"175cm / 5'9""",74kg / 163lbs,Right,72,CM,0,"Jan 28, 2014",N/A,€1.8M,€28K,€3.4M,320,65,60,70,73,52,296,73,43,41,68,71,378,77,77,72,70,82,396,75,86,86,84,65,318,68,71,68,67,44,73,204,65,71,68,63,16,7,14,15,11,1975,429,3,3,N/A,N/A,1,Stocky (170-185),Yes,77,63,66,73,69,81
Mads Juel Andersen,"CB, CB",Championship (England),2023,2026,26,71,74,228419,"194cm / 6'4""",82kg / 181lbs,Right,73,CB,3,"Jul 3, 2023",N/A,€2.2M,€25K,€4.3M,231,35,32,70,61,33,219,43,34,28,56,58,232,52,34,34,69,43,304,45,77,64,88,30,243,80,71,30,25,37,62,210,70,71,69,66,15,13,14,9,15,1505,320,4,2,N/A,N/A,1,Normal (185+),Yes,42,34,45,49,70,80
Tahith Chong,"CAM, CM, RM, LM",Championship (England),2023,2027,24,71,76,233510,"185cm / 6'1""",75kg / 165lbs,Left,74,LM,5,"Jul 14, 2023",N/A,€2.8M,€24K,€5.5M,321,70,67,53,72,59,346,75,68,62,68,73,351,75,78,71,69,58,325,70,65,69,59,62,309,65,51,70,72,51,72,161,54,59,48,53,13,7,14,8,11,1866,403,3,4,N/A,N/A,1,Lean (185+),Yes,77,66,70,73,54,63
Bali Mumba,"LB, RB, LW, RM",Championship (England),2023,2027,22,71,79,243353,"163cm / 5'4""",61kg / 134lbs,Right,73,RM,8,"Jul 21, 2023",N/A,€4M,€8K,€8.4M,284,67,66,51,68,32,318,71,65,46,66,70,421,87,82,90,69,93,322,60,69,76,55,62,303,62,63,65,65,48,68,197,66,67,64,56,14,9,8,11,14,1901,410,5,3,N/A,N/A,1,Normal (170-),Yes,84,61,66,73,64,62
Chris Bedia,"ST, ST",Championship (England),,"Jun 30, 2025 On loan",28,71,71,225533,"191cm / 6'3""",85kg / 187lbs,Left,71,ST,0,"Jan 18, 2024","Jun 30, 2025",€1.9M,€28K,€0,306,39,75,70,62,60,286,66,55,53,45,67,336,65,74+5,68,69,60,367,74,80,67,84,62,317,81,32,75,61,68,68,89,26,36,27,49,13,10,9,6,11,1750,375,2,2,N/A,N/A,1,Normal (185+),No,70,71,54,66,35,79
Steven Alzate,"CM, CDM, CAM",Championship (England),2024,2026,25,71,74,236529,"180cm / 5'11""",65kg / 143lbs,Right,73,CAM,3,"Sep 9, 2024",N/A,€2.5M,€31K,€4.9M,319,67+1,64-2,60,75,53,347,74,67+6,58+2,75+3,73+1,358,67+2,66,78,68-5,79,338,66+3,70+1,72-1,69,61,332,72-2,67,65,73+1,55,76,197,66,67-2,64-1,34,9,6,6,7,6,1925,411,3,3,N/A,N/A,1,Normal (170-185),Yes,66,63,72,74,66,70
Anthony Racioppi,"GK, GK",Championship (England),2024,2027,25,71,75,243573,"189cm / 6'2""",84kg / 185lbs,Right,71,GK,4,"Aug 8, 2024",N/A,€2M,€19K,€4M,55,12,7,12,19,5,90,7,10,14,44,15,198,31,28,39,69,31,174,49,50,20,49,6,110,24,9,6,52,19,43,49,23,14,12,346,73,68,65,69,71,1022,376,2,1,N/A,N/A,1,Normal (185+),Yes,73,68,65,71,30,69
Ivor Pandur,"GK, GK",Championship (England),2024,2027,24,71,76,258585,"185cm / 6'1""",85kg / 187lbs,Right,71,GK,5,"Jan 20, 2024",N/A,€2.3M,€16K,€4.5M,68,14,6,11,29,8,78,10,14,10,28,16,233,37,41,54+9,70,31,177,47,47,32,44,7,85,21,6,7,37,14,48,33,9,10,14,347,72,68,63,68,76,1021,386,3,1,N/A,N/A,1,Normal (185+),No,72,68,63,76,39,68
Harry Darling,"CB, RB, CB",Championship (England),2022,2025,24,71,77,236551,"189cm / 6'2""",82kg / 181lbs,Right,73,CB,6,"Jun 18, 2022",N/A,€2.7M,€19K,€5.7M,253,41,40,69,70,33,274,62,48,36,64,64,322,67,69,52,68,66,341,53,79,77,80,52,287,70,68,49,60,40,66,211,72,70,69,57,14,9,14,13,7,1745,381,4,2,N/A,N/A,1,Normal (185+),No,68,45,59,62,70,77
David Turnbull,"CM, CAM, CAM",Championship (England),2024,2027,24,71,74,234111,"185cm / 6'1""",75kg / 165lbs,Right,73,CAM,3,"Feb 1, 2024",N/A,€2.5M,€13K,€4.9M,329,73,67,48,75,66,364,69,76,73,73,73,317,58,54,63,66,76,344,74,60,64,69,77,337,50,65,70,77,75,75,175,60,61,54,43,5,8,10,15,5,1909,396,4,3,N/A,N/A,1,Normal (185+),Yes,56,71,75,70,60,64
Wilfried Kanga,"ST, ST",Championship (England),,"Jun 30, 2025 On loan",26,71,73,239589,"185cm / 6'1""",76kg / 168lbs,Right,73,ST,2,"Jul 30, 2022","Jun 30, 2025",€2.4M,€12K,€0,321,50,72,72,62,65,291,66,53,57,47,68,312,68,74,57,69,44,392,77,87,78,91,59,281,69,28,71,63,50,65,52,19,15,18,55,7,13,14,7,14,1704,370,4,3,N/A,N/A,1,Stocky (185+),No,71,69,57,65,25,83
Andreas Weimann,"CAM, ST, ST",Championship (England),2024,2025,32,70,70,194017,"178cm / 5'10""",76kg / 168lbs,Right,71,ST,0,"Aug 2, 2024",N/A,€1.3M,€22K,€2.5M,341,63,73,69,67,69,328,70,69,64,55,70,356,73,68,75,71,69,361,74,75,79,65,68,338,74,52,74,71,67,65,115,40,41,34,54,11,9,16,12,6,1893,393,3,3,N/A,N/A,1,Normal (170-185),Yes,70,72,65,70,45,71
Lewis Baker,"CM, CDM, CM",Championship (England),,"Jun 30, 2025 On loan",29,70,70,211504,"182cm / 6'0""",72kg / 159lbs,Right,70,CM,0,"Jan 15, 2022","Jun 30, 2025",€1.6M,€31K,€0,343,75,67,58,72,71,364,68,74,78,72,72,345,65,65,72,70,73,366,78,68,76,69,75,342,68,65,65,70,74,71,192,67,64,61,49,8,15,12,8,6,2001,414,5,3,N/A,N/A,1,Normal (170-185),No,65,71,73,70,64,71
Ryan Hedges,"RM, LM, RM",Championship (England),2022,2025,28,70,70,218343,"185cm / 6'1""",77kg / 170lbs,Left,70,RM,0,"Jan 30, 2022",N/A,€1.6M,€22K,€3M,300,67,64,50,68,51,302,72,59,44,54,73,358,77,80,73,60,68,330,70,65,75,58,62,258,36,35,63,70,54,69,115,38,41,36,49,7,12,8,9,13,1712,375,3,3,N/A,N/A,1,Normal (185+),No,79,64,64,71,39,58
Dominic Hyam,"CB, CB",Championship (England),2022,2025,28,70,70,221281,"188cm / 6'2""",79kg / 174lbs,Right,70,CB,0,"Aug 28, 2022",N/A,€1.4M,€21K,€2.7M,236,41,23,72,65,35,251,54,45,26,64,62,281,52,54,56,69,50,312,54,77,74,79,28,251,71,70,31,48,31,65,210,71,70,69,54,10,11,10,15,8,1595,343,3,2,N/A,N/A,1,Lean (185+),No,53,32,54,58,70,76
Callum Brittain,"RB, LB, RWB",Championship (England),2022,2026,26,70,73,232185,"179cm / 5'10""",77kg / 170lbs,Right,71,RWB,3,"Jul 21, 2022",N/A,€1.9M,€20K,€3.8M,282,72,51,52,65,42,317,68,63,58,62,66,378,78,81,79,67,73,327,55,71,75,69,57,306,69,64,61,61,51,59,197,64,69,64,58,10,8,14,11,15,1865,401,4,3,N/A,N/A,1,Normal (170-185),No,80,53,65,68,64,71
Joe Rankin-Costello,"RB, CM, RB",Championship (England),2017,2027,24,70,74,238336,"183cm / 6'0""",74kg / 163lbs,Right,70,RB,4,"Jan 27, 2017",N/A,€2.1M,€17K,€4.1M,299,66,62,55,68,48,310,69,57,52,65,67,352,77,71,69,69,66,328,62,75,65,72,54,315,72,68,63,63,49,65,204,67,69,68,46,11,10,8,12,5,1854,403,4,3,N/A,N/A,1,Normal (170-185),No,74,59,65,68,67,70
Hayden Carter,"CB, RB, CB",Championship (England),2018,2027,24,70,75,242751,"188cm / 6'2""",81kg / 179lbs,Right,72,CB,5,"Feb 16, 2018",N/A,€2.2M,€17K,€4.3M,250,55,28,69,66,32,249,56,36,32,63,62,324,67,75,63,65,54,341,60,79,77,80,45,281,76,68,55,50,32,59,208,69,70,69,50,14,8,13,8,7,1703,374,3,2,N/A,N/A,1,Normal (185+),No,71,40,57,59,69,78
Makhtar Gueye,"ST, ST",Championship (England),2024,2027,26,70,71,245652,"195cm / 6'5""",90kg / 198lbs,Right,71,ST,1,"Jul 31, 2024",N/A,€1.9M,€23K,€3.8M,330,49,71,81,61,68,269,63,47,43,54,62,270,53,71,47,66,33,389,73,89,75,91,61,308,80,25,71,60,72,62,78,28,29,21,51,14,10,15,5,7,1695,365,2,2,N/A,N/A,1,Normal (185+),No,63,69,56,60,32,85
Tyrhys Dolan,"LM, CAM, ST, CAM",Championship (England),2020,2025,22,70,79,257063,"164cm / 5'5""",63kg / 139lbs,Right,71,CAM,9,"Jul 1, 2020",N/A,€3.6M,€18K,€7.6M,298,65,65,47,66,55,306,74,63,42,55,72,405,84,74,92,65,90,290,60,59,68,46,57,277,54,45,66,67,45,68,120,40,42,38,31,5,9,6,6,5,1727,374,3,4,N/A,N/A,1,Lean (170-),No,79,61,63,75,42,54
Daniel Barlaser,"CDM, CM, CM",Championship (England),2023,2026,27,70,73,227806,"184cm / 6'0""",62kg / 137lbs,Right,72,CM,3,"Jan 29, 2023",N/A,€1.8M,€23K,€3.6M,319,70,57,55,72,65,347,66,70,67,73,71,306,54,53,65,69,65,341,68,65,74,72,62,333,61,69,63,71,69,66,195,64,68,63,46,11,7,10,7,11,1887,389,3,3,N/A,N/A,1,Lean (170-185),No,53,62,71,68,65,70
George Edmundson,"CB, CB",Championship (England),,"Jun 30, 2025 On loan",26,70,73,228888,"190cm / 6'3""",80kg / 176lbs,Right,72,CB,3,"Jul 27, 2021","Jun 30, 2025",€1.8M,€35K,€0,213,29,29,68,62,25,251,55,50,29,58,59,308,68,69,51,65,55,320,52,75,72,89,32,272,68,68,45,52,39,63,204,68,69,67,60,14,9,8,14,15,1628,360,3,2,N/A,N/A,1,Stocky (185+),No,69,35,51,57,68,80
Marcus Forss,"ST, RM, ST",Championship (England),2022,2026,25,70,75,241523,"182cm / 6'0""",76kg / 168lbs,Right,72,ST,5,"Jul 28, 2022",N/A,€2.4M,€26K,€4.7M,314,56,73,62,59,64,270,66,44,44,47,69,350,75,73,60,70,72,344,74,75,65,70,60,303,72,34,73,54,70,65,121,23,48,50,51,14,11,7,10,9,1753,373,3,2,N/A,N/A,1,Lean (170-185),Yes,74,70,54,67,39,69
Rav van den Berg,"CB, RB, CB",Championship (England),2023,2027,19,70,84,259442,"190cm / 6'3""",73kg / 161lbs,Right,72,CB,14,"Jul 6, 2023",N/A,€3.5M,€16K,€8.8M,225,30,31,67,67,30,245,57,33,26,64,65,307,67,64,53,70,53,297,48,77,66,76,30,260,61,69,37,47,46,68,213,71,71,71,50,13,9,13,9,6,1597,352,3,2,N/A,N/A,1,Normal (185+),No,65,35,51,60,70,71
Lukas Engel,"LB, LB",Championship (England),2023,2027,25,70,74,260842,"178cm / 5'10""",72kg / 159lbs,Left,70,LB,4,"Aug 15, 2023",N/A,€2.1M,€22K,€4.1M,303,66,59,61,65,52,302,67,56,47,62,70,360,80,82,68,63,67,336,64,75,80,65,52,294,64,60,60,60,50,63,194,62,65,67,47,9,12,7,7,12,1836,401,3,3,N/A,N/A,1,Normal (170-185),No,81,58,62,68,63,69
