Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Aleš Matějů,"CB, RB, RM, CB",Serie B (Italy),2024,2025,28,69,69,240282,"184cm / 6'0""",79kg / 174lbs,Right,69,CB,0,"Jan 24, 2024",N/A,€1.2M,€4K,€1.9M,285,61,49,72,62,41,291,61,60,51,58,61,339,68,71,66,65,69,362,64,84,79,81,54,306,78,66,58,58,46,64,199,66,67,66,47,5,11,10,13,8,1829,392,3,2,N/A,N/A,1,Normal (170-185),No,70,53,60,62,67,80
Salvatore Elia,"RM, LM, RB, RM",Serie B (Italy),2023,2026,25,69,72,251762,"183cm / 6'0""",70kg / 154lbs,Right,70,RM,3,"Sep 1, 2023",N/A,€1.8M,€4K,€2.9M,294,65,66,49,63,51,289,73,50,44,55,67,375,84,79,73,66,73,338,80,66,77,55,60,298,53,57,65,56,67,58,168,58,54,56,44,9,9,10,7,9,1806,394,3,3,N/A,N/A,1,Lean (170-185),No,81,67,59,70,56,61
Salvatore Esposito,"CM, CDM, CM",Serie B (Italy),2023,2027,23,69,76,252290,"178cm / 5'10""",70kg / 154lbs,Right,71,CM,7,"Jul 1, 2023",N/A,€2.8M,€3K,€4.9M,293,59,55,51,77,51,337,61,68,70,70,68,338,60,64,75,62,77,309,62,52,79,48,68,318,55,61,68,70,64,65,181,60,60,61,44,5,9,13,7,10,1820,374,3,2,N/A,N/A,1,Normal (170-185),No,62,60,70,66,59,57
Tommaso Biasci,"ST, ST",Serie B (Italy),2022,2025,29,69,69,214676,"182cm / 6'0""",75kg / 165lbs,Right,69,ST,0,"Jul 1, 2022",N/A,€1.4M,€3K,€2.2M,309,50,67,65,60,67,294,68,60,54,44,68,376,80,76,79,70,71,351,70,78,69,69,65,286,62,32,70,61,61,64,89,25,35,29,52,7,14,11,6,14,1757,372,4,2,N/A,N/A,1,Normal (170-185),No,78,67,56,69,34,68
Emanuele Adamo,"RM, RM",Serie B (Italy),2022,2025,25,69,70,72850,"177cm / 5'10""",72kg / 159lbs,Right,69,RM,1,"Jul 14, 2022",N/A,€1.7M,€3K,€2.8M,276,66,48,33,68,61,342,73,70,65,60,74,366,78,79,76,63,70,330,63,60,74,66,67,251,26,41,64,64,56,64,97,41,27,29,59,12,13,13,9,12,1721,370,3,3,N/A,N/A,1,Lean (170-185),No,79,57,66,73,35,60
Giacomo Calò,"CDM, CM, CDM",Serie B (Italy),2024,2027,27,69,72,251769,"180cm / 5'11""",74kg / 163lbs,Right,70,CDM,3,"Jul 11, 2024",N/A,€1.6M,€3K,€2.6M,260,50,45,51,71,43,300,64,45,55,68,68,324,67,56,57,70,74,326,58,67,78,71,52,297,70,67,51,65,44,67,188,57,67,64,51,9,7,14,12,9,1746,372,3,2,N/A,N/A,1,Lean (170-185),No,61,49,63,65,62,72
Mattia Aramu,"RW, CAM, RW",Serie B (Italy),,"Jun 30, 2025 On loan",29,69,69,219984,"180cm / 5'11""",67kg / 148lbs,Left,69,RW,0,"Jul 1, 2023","Jun 30, 2025",€1.4M,€32K,€0,314,68,57,53,72,64,349,67,69,75,66,72,373,71,76,82,64,80,329,67,65,72,60,65,297,50,48,69,70,60,70,156,56,52,48,48,8,6,12,7,15,1866,390,3,3,N/A,N/A,1,Normal (170-185),No,74,62,70,71,52,61
Leonardo Mancuso,"ST, LW, ST",Serie B (Italy),2024,2026,32,69,69,224508,"182cm / 6'0""",80kg / 176lbs,Right,69,ST,0,"Jul 12, 2024",N/A,€1.1M,€3K,€1.7M,325,62,70,64,62,67,302,70,63,41,57,71,389,75,78,84,69,83,361,70,75,83,69,64,293,50,36,71,66,70,67,82,40,22,20,51,5,12,10,13,11,1803,382,3,3,N/A,N/A,1,Normal (170-185),No,77,69,61,72,34,69
Francesco Galuppini,"ST, RM, LM, ST",Serie B (Italy),2023,2026,30,69,69,268760,"181cm / 5'11""",75kg / 165lbs,Left,69,ST,0,"Jul 27, 2023",N/A,€1.4M,€3K,€2.2M,338,60,75,70,66,67,296,62,60,50,58,66,318,70,62,60,66,60,328,75,68,65,55,65,292,40,30,77,70,75,68,73,25,25,23,43,6,9,7,10,11,1688,350,2,2,N/A,N/A,1,Normal (170-185),No,66,73,63,63,30,55
Andrea Fulignati,"GK, GK",Serie B (Italy),2024,2026,29,69,70,220720,"190cm / 6'3""",88kg / 194lbs,Right,69,GK,1,"Jul 4, 2024",N/A,€1.1M,€3K,€1.8M,108,19,20,11,40,18,103,17,14,14,30,28,261,51,44,52,60,54,211,53,63,17,60,18,116,30,20,12,32,22,49,52,15,19,18,346,69,67,71,69,70,1197,394,3,1,N/A,N/A,1,Normal (185+),No,69,67,71,70,48,69
Manuel De Luca,"ST, ST",Serie B (Italy),2024,2028,25,69,72,237391,"192cm / 6'4""",82kg / 181lbs,Right,71,ST,3,"Jul 20, 2024",N/A,€1.9M,€4K,€3.2M,304,42,72,74,54,62,279,62,56,43,49,69,274,53,52,50,68,51,366,74,78,73,80,61,289,48,33,75,61,72,69,79,39,22,18,43,8,12,9,6,8,1634,343,4,2,N/A,N/A,1,Normal (185+),No,52,70,52,63,34,72
Žan Majer,"CM, CDM, CM",Serie B (Italy),2023,2025,31,69,69,238944,"180cm / 5'11""",71kg / 157lbs,Right,69,CM,0,"Sep 1, 2023",N/A,€1.1M,€4K,€1.8M,310,65,60,58,73,54,338,71,61,63,73,70,336,67,58,72,67,72,345,67,68,78,67,65,313,70,60,58,68,57,71,178,64,58,56,58,11,10,15,8,14,1878,394,3,3,N/A,N/A,1,Lean (170-185),No,62,62,69,71,60,70
Luka Lochoshvili,"CB, CB",Serie B (Italy),2022,2026,26,69,74,258464,"191cm / 6'3""",84kg / 185lbs,Left,71,CB,5,"Aug 10, 2022",N/A,€1.8M,€4K,€3M,188,26,22,68,51,21,191,42,23,24,50,52,214,40,38,36,64,36,306,45,75,68,94,24,237,78,67,26,35,31,64,206,68,70,68,45,7,8,13,11,6,1387,304,2,2,N/A,N/A,1,Lean (185+),No,39,28,40,46,68,83
Ebrima Darboe,"CM, CDM, CM",Serie B (Italy),,"Jun 30, 2025 On loan",23,69,76,262091,"179cm / 5'10""",69kg / 152lbs,Right,71,CM,7,"Jul 1, 2021","Jun 30, 2025",€2.8M,€19K,€0,272,52,40,62,72,46,305,64,48,50,71,72,342,70,56,68,69,79,318,65,63,80,50,60,316,66,66,65,67,52,66,197,65,66,66,40,7,5,5,15,8,1790,372,3,3,N/A,N/A,1,Lean (170-185),No,62,51,65,68,65,61
Pedro Mba Obiang Avomo,"CDM, CM, CDM",Serie B (Italy),2019,2025,32,69-1,69-1,200054,"185cm / 6'1""",75kg / 165lbs,Right,69,CDM,0,"Jul 24, 2019",N/A,€925K,€3K,€1.5M,324,66-2,50,68,74,66,338,68-4,66,62,70,72-2,258,48,38,63,64-3,45,328,73,66,48,69,72-3,328,70,70,60,69,59,72,204,68,69-3,67-3,36,9,7,7,6,7,1816,375,3,3,N/A,N/A,1,Lean (185+),Yes,43,61,70,68,69,64
Alessandro Salvi,"RB, LB, CB, RB",Serie B (Italy),2023,2025,36,69,69,200914,"183cm / 6'0""",78kg / 172lbs,Right,69,RB,0,"Jan 6, 2023",N/A,€300K,€2K,€465K,299,63,56,61,68,51,298,63,59,50,62,64,370,74,69,82,67,78,349,64,77,74,73,61,315,72,63,59,61,60,63,199,66,67,66,60,10,16,7,13,14,1890,397,4,2,N/A,N/A,1,Lean (170-185),No,71,59,63,66,65,73
Alessio Vita,"CM, CAM, CAM",Serie B (Italy),2019,2025,31,69,69,227223,"174cm / 5'9""",75kg / 165lbs,Right,71,CAM,0,"Jul 4, 2019",N/A,€1.1M,€3K,€1.7M,320,65,68,55,72,60,330,70,62,57,70,71,400,84,80,84,71,81,338,60,75,71,65,67,321,62,58,69,67,65,65,185,58,65,62,57,10,7,13,12,15,1951,414,4,2,N/A,N/A,1,Normal (170-185),No,82,66,68,72,60,66
Fabio Maistro,"CM, CAM, CAM",Serie B (Italy),2022,2025,26,69,72,252410,"180cm / 5'11""",70kg / 154lbs,Right,71,CAM,3,"Jul 19, 2022",N/A,€1.8M,€3K,€2.9M,294,53,60,58,70,53,328,72,57,58,74,67,336,71,70,57,67,71,321,64,62,78,50,67,306,61,51,72,70,52,65,169,52,56,61,51,10,14,13,9,5,1805,381,3,2,N/A,N/A,1,Normal (170-185),No,70,62,66,68,55,60
Michele Camporese,"CB, CB",Serie B (Italy),2024,2026,32,69,69,201914,"186cm / 6'1""",75kg / 165lbs,Right,69,CB,0,"Jul 1, 2024",N/A,€900K,€3K,€1.4M,186,20,21,74,56,15,194,47,21,20,54,52,318,59,70,62,61,66,309,49,79,67,76,38,215,66,66,20,23,40,67,212,71,71,70,47,11,8,7,9,12,1481,329,3,2,N/A,N/A,1,Lean (185+),No,65,31,38,53,70,72
Tommaso D'Orazio,"LB, LM, LB",Serie B (Italy),2023,2025,34,69,69,229750,"185cm / 6'1""",75kg / 165lbs,Left,69,LB,0,"Jul 1, 2023",N/A,€500K,€3K,€775K,308,67,59,59,65,58,318,68,65,59,59,67,356,71,81,66,63,75,337,64,69,79,61,64,291,60,62,60,50,59,67,190,60,64,66,49,11,11,6,9,12,1849,395,3,3,N/A,N/A,1,Normal (185+),No,77,61,61,68,62,66
Simone Mazzocchi,"ST, CAM, LW, ST",Serie B (Italy),2024,2027,25,69,72,268736,"178cm / 5'10""",70kg / 154lbs,Right,71,ST,3,"Jul 26, 2024",N/A,€1.9M,€3K,€3.1M,315,51,70,68,60,66,303,61,62,58,50,72,359,72,68,77,68,74,346,72,74,68,65,67,265,39,30,73,61,62,66,83,31,30,22,52,13,10,12,7,10,1723,357,3,2,N/A,N/A,1,Normal (170-185),No,70,69,57,67,33,61
Nicolas Schiavi,"CAM, CM, CAM",Serie B (Italy),2022,2027,29,69,69,229459,"173cm / 5'8""",70kg / 154lbs,Right,69,CAM,0,"Aug 10, 2022",N/A,€1.4M,€3K,€2.2M,307,60,62,50,70,65,361,73,69,74,68,77,357,69,68,72,69,79,329,74,60,68,55,72,322,67,62,58,68,67,69,184,62,60,62,63,8,14,13,14,14,1923,397,5,3,N/A,N/A,1,Normal (170-185),No,68,67,67,74,60,61
Salvatore Molina,"RM, CM, LM, RM",Serie B (Italy),2024,2025,32,69,69,219759,"177cm / 5'10""",77kg / 170lbs,Right,69,RM,0,"Jan 3, 2024",N/A,€1.1M,€3K,€1.7M,291,65,51,58,68,49,339,71,64,67,65,72,377,68,81,82,65,81,331,63,67,74,65,62,301,58,57,66,64,56,61,190,66,63,61,52,12,5,15,10,10,1881,398,5,3,N/A,N/A,1,Lean (170-185),No,75,57,66,72,62,66
Fabian Tait,"CM, CAM, CM",Serie B (Italy),2014,2025,31,69,69,268753,"186cm / 6'1""",80kg / 176lbs,Right,69,CM,0,"Jul 23, 2014",N/A,€1.1M,€3K,€1.7M,287,55,53,40,74,65,339,64,64,71,70,70,338,71,70,69,67,61,342,68,59,87,66,62,327,72,64,63,72,56,65,154,53,56,45,48,8,9,11,11,9,1835,390,4,3,N/A,N/A,1,Lean (185+),No,70,59,69,66,54,72
Raphael Odogwu,"ST, ST",Serie B (Italy),2020,2025,33,69,69,268759,"188cm / 6'2""",86kg / 190lbs,Left,69,ST,0,"Jul 24, 2020",N/A,€900K,€3K,€1.4M,305,39,71,68,66,61,272,64,56,42,42,68,314,63,84,45,66,56,363,68,82,60,93,60,245,50,23,64,48,60,75,59,18,25,16,49,10,7,11,7,14,1607,360,4,3,N/A,N/A,1,Stocky (185+),No,75,67,52,64,26,76
Alexander Jallow,"RB, LB, RB",Serie B (Italy),2022,2026,26,68,70,238286,"185cm / 6'1""",71kg / 157lbs,Right,68,RB,2,"Aug 26, 2022",N/A,€1.4M,€3K,€2.3M,268,60,54,49,60,45,292,66,58,44,57,67,377,81,82,77,67,70,335,62,69,83,66,55,279,59,60,57,56,47,60,186,60,65,61,51,8,12,11,8,12,1788,392,3,3,N/A,N/A,1,Lean (185+),No,82,55,58,67,61,69
Niccolò Corrado,"LM, LB, LM",Serie B (Italy),2024,2027,24,68,72,270131,"179cm / 5'10""",65kg / 143lbs,Left,69,LM,4,"Jul 8, 2024",N/A,€1.7M,€3K,€2.8M,297,66,53,53,70,55,296,67,66,28,67,68,357,70,70,77,67,73,278,40,62,65,58,53,294,60,63,67,68,36,62,197,61,70,66,47,6,11,9,12,9,1766,378,3,3,N/A,N/A,1,Normal (170-185),No,70,50,66,68,64,60
Riccardo Gagno,"GK, GK",Serie B (Italy),2020,2026,26,68,72,230925,"186cm / 6'1""",78kg / 172lbs,Right,68,GK,4,"Aug 21, 2020",N/A,€1.3M,€2K,€2.2M,92,12,23,16,27,14,96,15,17,14,25,25,237,40,42,32,60,63,227,47,60,35,60,25,100,21,23,10,23,23,28,40,14,12,14,337,67,68,62,69,71,1129,378,3,1,N/A,N/A,1,Normal (185+),No,67,68,62,71,41,69
Simone Santoro,"CM, CDM, CAM",Serie B (Italy),2024,2026,24,68,72,242411,"181cm / 5'11""",74kg / 163lbs,Right,71,CAM,4,"Jul 1, 2024",N/A,€1.7M,€3K,€2.8M,315,62,57,65,72,59,324,67,62,55,67,73,381,77,83,79,66,76,339,64,76,70,65,64,320,67,62,63,68,60,64,195,63,68,64,51,15,10,9,7,10,1925,409,4,3,N/A,N/A,1,Lean (170-185),No,80,60,67,70,65,67
Luca Magnino,"CDM, CM, RM, CDM",Serie B (Italy),2022,2026,26,68,71,259058,"185cm / 6'1""",82kg / 181lbs,Right,69,CDM,3,"Jan 24, 2022",N/A,€1.4M,€3K,€2.3M,287,54,50,64,69,50,300,62,57,50,66,65,359,74,79,65,69,72,343,67,77,69,72,58,310,75,66,52,66,51,64,193,65,64,64,47,11,8,9,8,11,1839,396,3,3,N/A,N/A,1,Normal (185+),No,77,55,63,64,65,72
Alessandro Di Pardo,"RB, RM, RM",Serie B (Italy),,"Jun 30, 2025 On loan",24,68,72,261243,"182cm / 6'0""",75kg / 165lbs,Right,69,RM,4,"Jul 1, 2023","Jun 30, 2025",€1.6M,€10K,€0,299,70,51,56,68,54,317,70,68,49,60,70,359,76,74,76,62,71,302,63,68,65,56,50,303,63,66,65,58,51,63,191,62,65,64,54,12,8,10,11,13,1825,386,3,3,N/A,N/A,1,Lean (170-185),No,75,54,64,70,63,60
Antonio Barreca,"LB, LM, LB",Serie B (Italy),2023,2025,29,68,68,220493,"184cm / 6'0""",70kg / 154lbs,Left,68,LB,0,"Jul 18, 2023",N/A,€1.1M,€4K,€1.8M,255,71,25,61,65,33,300,67,70,36,57,70,358,67,74,77,61,79,288,54,68,61,63,42,265,59,67,58,56,25,59,195,62,66,67,55,11,7,9,13,15,1716,365,2,3,N/A,N/A,1,Lean (170-185),Yes,71,36,62,69,65,62
Leonardo Benedetti,"CM, CAM, RM",Serie B (Italy),2019,2026,24,68,75,244672,"182cm / 6'0""",70kg / 154lbs,Right,71,RM,7,"Jul 19, 2019",N/A,€2.4M,€3K,€4.3M,299,63,56,53,75,52,319,69,57,50,69,74,346,70,76,67,68,65,310,64,64,72,62,48,306,61,66,67,59,53,66,170,59,57,54,43,8,13,7,6,9,1793,388,3,2,N/A,N/A,1,Normal (170-185),No,73,56,66,70,59,64
Simone Giordano,"LB, LM, LWB",Serie B (Italy),2022,2026,22,68,78,270088,"184cm / 6'0""",76kg / 168lbs,Left,69,LWB,10,"Jun 30, 2022",N/A,€2.6M,€3K,€4.7M,275,70,50,46,62,47,310,61,65,67,56,61,360,75,75,72,67,71,301,59,60,76,55,51,298,51,64,58,69,56,64,194,65,64,65,44,12,9,8,6,9,1782,379,3,3,N/A,N/A,1,Normal (170-185),No,75,53,65,63,63,60
Dario Šarić,"CM, CDM, CAM",Serie B (Italy),2022,2026,27,68,69,240628,"180cm / 5'11""",70kg / 154lbs,Right,70,CAM,1,"Aug 31, 2022",N/A,€1.4M,€4K,€2.3M,303,56,62,58,67,60,332,69,64,65,66,68,364,72,72,74,75,71,361,75,70,80,66,70,335,76,66,65,70,58,72,179,68,60,51,53,13,14,11,6,9,1927,408,3,3,N/A,N/A,1,Normal (170-185),No,72,66,65,70,63,72
Aljoša Vasić,"CM, CAM, CAM",Serie B (Italy),2023,2028,22,68,75,276451,"184cm / 6'0""",78kg / 172lbs,Right,71,CAM,7,"Jul 5, 2023",N/A,€2.4M,€3K,€4.3M,331,66,60,72,70,63,349,74,73,63,66,73,367,78,77,74,70,68,357,70,85,63,71,68,316,61,67,60,68,60,64,193,64,67,62,44,6,13,7,12,6,1957,416,4,3,N/A,N/A,1,Normal (170-185),No,77,64,68,73,66,68
Nicola Bellomo,"CM, CAM, CM",Serie B (Italy),2022,2025,33,68,68,205548,"174cm / 5'9""",70kg / 154lbs,Right,68,CM,0,"Jul 26, 2022",N/A,€750K,€4K,€1.2M,294,60,59,40,72,63,341,66,66,70,67,72,351,63,65,74,69,80,333,67,55,82,64,65,288,59,60,56,69,44,66,168,44,63,61,62,14,14,11,10,13,1837,383,3,3,N/A,N/A,1,Normal (170-185),No,64,61,68,69,54,67
Andrea Favilli,"ST, ST",Serie B (Italy),,"Jun 30, 2025 On loan",27,68,69,226468,"191cm / 6'3""",85kg / 187lbs,Left,69,ST,1,"Jul 1, 2019","Jun 30, 2025",€1.4M,€30K,€0,309,37,69,73,63,67,281,66,58,44,44,69,292,55,53,58,65,61,349,73,79,52,80,65,244,44,15,70,47,68,65,55,21,24,10,21,4,5,5,4,3,1551,331,3,3,N/A,N/A,1,Normal (185+),No,54,69,51,66,25,66
Valerio Mantovani,"CB, CB",Serie B (Italy),2024,2026,28,68,68,235916,"184cm / 6'0""",76kg / 168lbs,Right,68,CB,0,"Jan 29, 2024",N/A,€1M,€4K,€1.6M,201,25,20,68,60,28,198,41,31,31,41,54,273,52,34,57,61,69,279,36,70,78,74,21,255,72,67,48,29,39,55,210,70,72,68,45,12,8,8,6,11,1461,303,2,2,N/A,N/A,1,Normal (170-185),No,42,26,41,50,70,74
Szymon Włodarczyk,"ST, ST",Serie B (Italy),,"Jun 30, 2025 On loan",21,68,80,257340,"188cm / 6'2""",77kg / 170lbs,Right,70,ST,12,"Jul 7, 2023","Jun 30, 2025",€3M,€10K,€0,295,33,70,73,60,59,265,63,44,45,49,64,342,68,74,73,64,63,360,68,79,79,71,63,274,62,14,68,60,70,67,56,17,21,18,55,14,12,6,9,14,1647,350,3,2,N/A,N/A,1,Lean (185+),No,71,68,51,65,23,72
Antonio Caracciolo,"CB, CB",Serie B (Italy),2020,2025,34,68,68,199174,"185cm / 6'1""",83kg / 183lbs,Right,68,CB,0,"Sep 1, 2020",N/A,€400K,€4K,€640K,236,41,38,69,66,22,232,58,27,30,56,61,305,57,39,71,67,71,278,25,75,70,79,29,229,69,68,28,34,30,70,201,70,66,65,59,7,13,13,11,15,1540,333,3,2,N/A,N/A,1,Normal (185+),No,47,32,49,62,68,75
David Nicolás Andrade,"GK, GK",Serie B (Italy),2021,2025,36,68,68,205496,"190cm / 6'3""",85kg / 187lbs,Right,68,GK,0,"Jul 1, 2021",N/A,€130K,€2K,€208K,81,13,18,12,31,7,86,12,8,13,31,22,226,45,41,37,58,45,238,48,69,32,77,12,122,27,15,12,47,21,63,40,8,19,13,338,71,67,64,65,71,1131,381,3,1,N/A,N/A,1,Normal (185+),No,71,67,64,71,43,65
Arturo Calabresi,"RB, CB, CB",Serie B (Italy),2022,2025,28,68,68,229574,"186cm / 6'1""",75kg / 165lbs,Right,69,CB,0,"Aug 9, 2022",N/A,€1.1M,€4K,€1.8M,255,72,22,66,64,31,257,61,52,34,48,62,282,34,63,57,68,60,288,45,66,71,77,29,292,73,70,49,56,44,67,205,65,70,70,51,6,8,12,12,13,1630,345,3,2,N/A,N/A,1,Lean (185+),No,50,31,60,62,68,74
Jan Mlakar,"LM, RM, ST, ST",Serie B (Italy),2023,2026,25,68,68,238464,"183cm / 6'0""",78kg / 172lbs,Right,69,ST,0,"Aug 27, 2023",N/A,€1.3M,€4K,€2.1M,316,55,67,69,65,60,304,68,61,51,56,68,362,80,78,70,65,69,353,70,81,71,71,60,270,47,30,70,61,62,60,95,29,33,33,55,10,12,13,6,14,1755,375,3,3,N/A,N/A,1,Normal (170-185),No,79,66,60,68,35,67
Tomás Lago Pontes Esteves,"RB, RM, CDM, RWB",Serie B (Italy),2023,2026,22,68,78,252033,"180cm / 5'11""",72kg / 159lbs,Right,69,RWB,10,"Aug 1, 2023",N/A,€2.6M,€3K,€4.7M,281,68,46,56,67,44,290,69,55,45,55,66,353,76,77,67,64,69,311,54,72,74,66,45,300,71,65,54,60,50,64,185,58,64,63,42,7,11,7,9,8,1762,385,4,3,N/A,N/A,1,Lean (170-185),Yes,77,48,62,67,62,69
Manuel Marras,"RM, RB, RM",Serie B (Italy),2024,2026,30,68,68,209409,"168cm / 5'6""",63kg / 139lbs,Left,68,RM,0,"Aug 30, 2024",N/A,€1.2M,€3K,€1.9M,296,62,64,47,65,58,310,68,66,52,58,66,398,83,76,86,61,92,290,63,51,85,31,60,265,45,37,60,65,58,55,79,29,28,22,57,14,11,10,11,11,1695,352,4,3,N/A,N/A,1,Lean (170-),No,79,62,63,69,31,48
Elvis Kabashi,"CM, CDM, CM",Serie B (Italy),2022,2025,30,68,68,216690,"177cm / 5'10""",70kg / 154lbs,Left,68,CM,0,"Aug 29, 2022",N/A,€1.2M,€3K,€1.9M,259,46,52,45,74,42,306,69,48,49,70,70,354,71,67,78,66,72,338,58,69,71,76,64,286,44,63,58,66,55,57,162,51,61,50,29,9,6,3,6,5,1734,383,2,3,N/A,N/A,1,Normal (170-185),No,69,56,64,70,56,68
Cedric Diomandè Gondo,"ST, ST",Serie B (Italy),2024,2026,27,68,69,230940,"187cm / 6'2""",75kg / 165lbs,Right,69,ST,1,"Jul 1, 2024",N/A,€1.4M,€3K,€2.3M,290,39,75,69,54,53,247,63,44,34,38,68,309,76,66,56,58,53,341,70,78,64,70,59,255,54,19,70,48,64,48,44,22,11,11,48,14,5,13,9,7,1534,336,3,2,N/A,N/A,1,Lean (185+),No,71,69,46,62,22,66
Petko Hristov,"CB, CB",Serie B (Italy),2021,2028,25,68,74,239998,"191cm / 6'3""",85kg / 187lbs,Right,70,CB,6,"Jul 5, 2021",N/A,€1.7M,€3K,€3M,230,40,31,69,52,38,202,39,40,34,44,45,215,52,31,35,63,34,293,60,74,49,80,30,261,76,65,32,42,46,61,209,66,72,71,47,6,7,12,15,7,1457,304,3,2,N/A,N/A,1,Normal (185+),No,40,38,45,42,68,71
Przemysław Wiśniewski,"CB, CB",Serie B (Italy),2023,2027,25,68,72,243185,"195cm / 6'5""",88kg / 194lbs,Right,70,CB,4,"Jan 26, 2023",N/A,€1.5M,€3K,€2.4M,199,38,16,60,57,28,204,44,24,29,54,53,353,81,87,62,64,59,315,40,88,73,89,25,224,66,63,22,35,38,64,200,64,69,67,57,9,13,12,14,9,1552,350,3,2,N/A,N/A,1,Normal (185+),No,84,25,45,51,65,80
Jacopo Petriccione,"CM, CDM, CM",Serie B (Italy),2024,2026,29,68,68,225381,"176cm / 5'9""",75kg / 165lbs,Right,68,CM,0,"Jan 25, 2024",N/A,€1.2M,€3K,€1.9M,284,63,49,59,74,39,305,67,50,42,73,73,299,55,38,63,63,80,289,57,63,60,63,46,310,61,55,71,74,49,57,166,50,58,58,58,10,14,10,9,15,1711,351,3,3,N/A,N/A,1,Lean (170-185),No,46,51,69,68,55,62
Mamadou Coulibaly,"CM, CDM, CB",Serie B (Italy),2024,2025,25,68,73,238282,"183cm / 6'0""",75kg / 165lbs,Right,73,CB,5,"Aug 30, 2024",N/A,€1.8M,€2K,€2.9M,305,57,57,67,72,52,317,65,55,60,67,70,370,78,76,75,68,73,378,73,86,76,82,61,330,77,69,64,63,57,66,200,65,70,65,43,13,6,12,6,6,1943,419,3,3,N/A,N/A,1,Normal (170-185),No,77,61,65,68,68,80
Nicolò Buso,"LW, CAM, RW, RM",Serie B (Italy),2024,2028,24,68,74,276035,"176cm / 5'9""",70kg / 154lbs,Right,71,RM,6,"Aug 27, 2024",N/A,€1.9M,€2K,€3.3M,310,60,67,58,68,57,313,70,67,41,65,70,362,82,79,62,61,78,326,63,74,67,62,60,270,39,33,68,69,61,65,79,28,25,26,48,7,7,14,9,11,1708,368,4,3,N/A,N/A,1,Lean (170-185),No,80,64,65,69,31,59
Daniele Donnarumma,"LB, LM, LB",Serie B (Italy),2023,2025,32,68,68,204775,"180cm / 5'11""",75kg / 165lbs,Left,68,LB,0,"Jul 11, 2023",N/A,€825K,€3K,€1.3M,293,66,42,61,66,58,313,62,68,57,62,64,353,75,77,68,63,70,345,67,74,75,69,60,277,59,57,55,53,53,64,195,60,68,67,55,10,15,7,7,16,1831,387,3,2,N/A,N/A,1,Lean (170-185),No,76,53,62,64,63,69
Massimiliano Mangraviti,"CB, LB, CB",Serie B (Italy),2024,2027,26,68,71,234143,"188cm / 6'2""",79kg / 174lbs,Left,70,CB,3,"Jul 13, 2024",N/A,€1.4M,€3K,€2.3M,269,57,32,69,64,47,287,60,55,47,61,64,342,69,75,70,65,63,350,64,78,70,76,62,284,70,65,47,55,47,54,199,63,69,67,56,13,14,7,9,13,1787,379,3,2,N/A,N/A,1,Normal (185+),No,72,47,59,62,66,73
Mirko Antonucci,"CAM, ST, CAM",Serie B (Italy),,"Jun 30, 2025 On loan",25,68,73,239838,"178cm / 5'10""",72kg / 159lbs,Right,70,CAM,5,"Aug 1, 2023","Jun 30, 2025",€1.8M,€4K,€0,326,67,66,61,64,68,337,69,73,65,59,71,380,81,73,84,64,78,344,72,75,69,61,67,284,49,35,68,67,65,67,115,44,38,33,44,7,9,13,6,9,1830,383,4,3,N/A,N/A,1,Lean (170-185),Yes,77,68,65,71,41,61
Elayis Tavşan,"RW, RM, CAM",Serie B (Italy),,"Jun 30, 2025 On loan",23,68,74,262335,"183cm / 6'0""",74kg / 163lbs,Left,69,CAM,6,"Jan 23, 2024","Jun 30, 2025",€1.9M,€12K,€0,300,61,62,54,62,61,332,72,67,65,58,70,378,81,78,77,67,75,317,71,61,61,59,65,244,38,22,64,62,58,64,59,19,21,19,45,12,5,7,10,11,1675,355,3,3,N/A,N/A,1,Normal (170-185),No,79,64,62,71,24,55
Salvatore Burrai,"CDM, CM, CDM",Serie B (Italy),2023,2026,37,68,68,178510,"177cm / 5'10""",72kg / 159lbs,Right,68,CDM,0,"Jul 18, 2023",N/A,€240K,€2K,€372K,312,69,56,55,67,65,347,67,70,76,66,68,348,67,63,75,65,78,340,71,66,78,66,59,356,75,65,65,75,76,77,188,68,60,60,43,8,9,8,5,13,1934,399,3,2,N/A,N/A,1,Normal (170-185),No,65,62,69,69,63,71
